31;QUERIDO LAR CC. 517;;"De todas as terras irão chegar um a um! Um a um!
Na eterna mansão para ali gozar sim, um a um!
Vestidos de trajes celestiais,
Bem longe do mundo e dos tristes ais,
Desfrutam com Cristo a perfeita paz,
Gozando uma vida que satisfaz.

No eterno lar, querido lar,
Ei-los entrando um a um!
No eterno lar, no lindo lar, sim, um a um!

Também nós havemos de ali chegar,
Um a um! Um a um!
Da glória dos salvos compartilhar, sim, um a um!
Irão uns entrar nesse lar de além
Sem muito sofrer no viver de aquém.
Mas outros terão que lutar, sofrer,
Porém hão de entrar sem desfalecer.

Humilde, submisso a ti, Senhor,
Todos nós! Todos nós!
Queremos viver sobre o teu favor, sim todos nós!
Contigo almejamos participar
Da vida gloriosa do eterno lar.
Ó tu, que domina a terra e os céus,
Transporta-nos todos no braços teus!"
32;CÂNTICO DA LIBERDADE;;"Mas se eu fosse como os passarinhos
Que somente vivem pra cantar,
Eu cantaria mil louvores a Deus,
Todo dia o dia inteiro sem parar.
Pois grandes coisas fez meu Deus por mim
Morrendo numa cruz pra me salvar
Mas se eu fosse como os passarinhos,
Mil louvores a Jesus ia cantar.

Canta, canta ó passarinho
Exaltando ao seu criador.
Mostrai aos homens quanto vale a liberdade,
Em uma vida sem ter ódio nem rancor,
O seu cantar tem gozo e harmonia,
Tem Alegria e perfeito amor.
Vai cantando ó passarinho,
Exaltando ao seu criador.
Vai cantando ó passarinho,
Exaltando ao seu criador.

Mas se o homem pudesse contar,
As maravilhas do seu criador.
Ele faria como fazem os passarinhos,
Cantava lindas melodias ao Senhor.
Deus fez o homem para lhe adorar.
Mas o pecado tirou-lhe a felicidade
Canta, canta ó passarinho.
Mostrando aos homens o valor da liberdade."
33;LUTAR CC. 475;;"Vamos batalhar, juntos pelejar,
Todos guerrear, vamos já!
O inimigo que com as hostes vem
Tão feroz e mau, quem vencerá?

Vamos, crentes, vamos já avante,
Firmes sempre contra satanás!
Jesus Cristo é o nosso comandante,
Vai conosco o general capaz.

Vamos avançar, sem temor alçar,
E fazer brilhar nossa luz!
Trevas vão fugir, glórias hão de vir,
Venham todos proclamar Jesus!

Ó glorioso pai, o fiel não cai,
Sempre avante vai, vencedor!
Quando o fim chegar desse batalhar,
Vem nos coroar, por teu amor!"
34;EU QUERO SER UM COM O SENHOR;;"Meu Deus eu quero ser um com o Senhor,
Que eu esteja em ti e tu em mim seremos um.
E para as coisas deste mundo
Eu não olho mais
O meu desejo é ir embora para a casa de meu pai.
E para as coisas deste mundo
Eu não olho mais
O meu desejo é ir embora para a casa de meu pai.

Senhor Jesus aqui eu venho te adorar,
Tua presença quero sentir e me alegrar.
Quantas das vezes em meu quarto vou orar
Crendo neste Deus de Elias
De alegria pego a chorar.
Quantas das vezes em meu quarto vou orar
Crendo neste Deus de Elias
De alegria pego a chorar.

Aqui estou a tua face quero buscar,
Com o teu Espírito Jesus querido venha me selar.
Venha guiar nesta terra os passos meus
E assim serei seu filho
E o Senhor será meu Deus.
Venha guiar nesta terra os passos meus
E assim serei seu filho
E o Senhor será meu Deus.

No céu de luz há uma mesa preparada
Todos os fiéis de cada era estarão ali
Na grande ceia há uma alegria sem fim
Com Jesus o nosso noivo
Passearemos pelo jardim.
Na grande ceia há uma alegria sem fim
Com Jesus o nosso noivo
Passearemos pelo jardim."
35;VOLTA JESUS;;"Volta Senhor pro teu povo e venha buscar a tua igreja,
Levar-nos para um lugar novo porque o teu povo
É o que mais deseja!
Pois neste mundo de dor nós
Não queremos mais aqui viver,
A grande falta de amor faz desfalecer.

Volta Jesus, volta Jesus, volta
Volta Jesus, volta Jesus, volta

Se o Senhor demorar a fé de muitos pode sucumbir,
Venha Senhor nos buscar pra nos ajudar
A entrar no porvir,
Pois este clima tão tenso que o teu povo vive,
Hoje é mortal.
A tua volta agora é o essencial!

Sei que quando tu voltares a vida será muito diferente,
E as trevas dissipares e tu dominares poderosamente;
E no teu reino de glória com grande vitória
Tu dominarás!
E terminar a história e o fim será paz."
36;NOIVA QUERIDA;;"Noiva querida por ti Jesus tudo sofreu,
Pra nos salvar quantas afrontas Ele padeceu.
Levou a cruz nas ruas de Jerusalém,
Para nos dar uma morada lá no além.

Um dia destes muitos vão perguntar,
Porque será que esta igreja nunca mais abriu?
Cadê o pastor e o povo que ali cantava?
Já foram embora e deste mundo se despediu!

Lá no emprego o patrão vai esperar,
Porque será que aquele homem aqui não mais voltou?
Alguém dirá! Algo grande aconteceu!
Aquele homem já foi embora pra junto de Deus

Em desespero muitos aqui irão ficar
Cadê irmão, cadê mamãe, cadê papai?
Quantas as vezes me falaram de Jesus!
Já foram embora sei que agora não os vejo mais."
37;BELA CIDADE CC. 498;;"Tenho lido da bela cidade,
Construída por Cristo nos céus;
É murada de jaspe luzente
E juncada com áureos troféus.
E, no meio da praça, eis o rio
Do vigor e da vida eternal;
Mas metade da glória celeste
Jamais se contou ao mortal.

Jamais se contou ao mortal,
Jamais se contou ao mortal,
Metade da Glória Celeste,
Jamais se contou ao mortal.

Tenho lido das belas moradas
Que Jesus foi no céu preparar
Onde os crentes fiéis, para sempre,
Mui felizes irão habitar.
Nem tristeza, nem dor, nem velhice,
Veremos no lar paternal;
Mas metade do gozo celeste
Jamais se contou ao mortal.

Tenho lido das vestes brilhantes,
Das coroas que os santos terão,
Quando o Pai os chamar e disser-lhes:
Recebei o eternal galardão
Tenho lido que os santos na glória
Pisarão ruas de ouro e cristal;
Mas metade da glória celeste
Jamais se contou ao mortal."
38;DEUS É TÃO BOM;;"Deus olhando do céu para a terra
Não viu nem um justo sequer,
Até mesmo os seus seguidores
O abandonaram perdendo a fé.
Pois éramos levados juntos
Aos ídolos mudos de condenação
Deus viu nossa necessidade
De boa vontade estendeu-nos a mão

Deus é tão bom pois abriu a porta
Pra você passar
Deus é tão bom pois abriu a porta
Pra você passar
E a porta é Jesus
E a porta é Jesus

Vivíamos sempre caídos
Perdidos por causa da transgressão,
Jesus tirou-nos da rede
Caindo a parede da separação
A mulher que adulterasse
Na lei de Moisés deveria ser morta,
Levaram-na diante de Cristo
Neste mesmo ato, mas Ele era a porta
E ela passou. E ela passou."
39;SOU EU E VOCÊ;;"Jesus nos chamou um dia,
Jesus nos falou que nos salvaria.
E vai nos levar para o céu um dia.
Estou esperando este grande dia.

Sou eu e você, é você e eu
Que vamos morar na glória de Deus.
Sou eu e você, é você e eu
Que vamos morar na glória de Deus.

Riquezas terrenas não podem pagar,
Esta salvação que Jesus nos dá.
Coroa de glória nós teremos lá;
Pelas mãos de Cristo nós vamos ganhar.

A nossa passagem já está comprada
Não é de avião que a noiva é levada!
Pelo Espírito Santo será transportada,
Cristo pagou tudo e não vai cobrar nada."
40;CORAGEM IRMÃO, CORAGEM;;"Se as lutas desta vida te faz chorar,
Coragem, meu irmão coragem!
Se os espinhos te ferem ao caminhar,
Coragem, irmão coragem.

Não te esqueças que Jesus também chorou
Teve coragem e foi vencedor.
Nos dando exemplo de ser lutador
Tenhas coragem pois logo, logo há de passar,
Esta tristeza que te faz chorar
Tenhas coragem você vencerá.
Tenhas coragem pois logo, logo há de passar,
Esta tristeza que te faz chorar
Tenhas coragem você vencerá.

Não te importa se é grande a tua dor
Coragem, meu irmão coragem.
O que importa é que Cristo é vencedor
Coragem, irmão, coragem."
