26;REI EXCELSO;;"Cantai que o Salvador chegou; acolha a terra o Rei!
Leais nações, a Ele só, contentes vos rendei,
Contentes vos rendei; oh sim, contentes vos rendei!

Ao mundo o gozo proclamai, do reino de Jesus!
Ó terra e mar, e céus cantai, a resplendente luz,
A resplendente luz; a grande e resplendente luz!

Pecados, dores, morte já, vencidos Dele são,
A paz Jesus concederá; em régia profusão,
Em régia profusão; oh sim em régia profusão.

Verdade e amor são Sua lei, os povos acharão,
Que é justo e bom, o excelso Rei, e Lhe obedecerão,
E Lhe obedecerão; sim todos Lhe obedecerão!"
27;NATAL;;"Eis os anjos a harmonia, cantam glória ao novo Rei;
Paz aos homens e alegria, paz com Deus e suave lei!
Ouçam povos exultantes, ergam salmos triunfantes;
Aclamando o seu Senhor,
Nasce Cristo o Redentor!

Toda a terra e altos céus
Cantem glória ao Homem Deus!

Cante o povo resgatado: Glória ao Príncipe da paz,
Deus em Cristo revelado, vida e luz ao mundo traz.
Nasce pra que renasçamos, vive para que vivamos,
Rei, Profeta e Salvador,
Louvem todos ao Senhor!

Toda a terra e altos céus
Cantem glória ao Homem Deus!"
28;NASCEU O REDENTOR;;"Alerta ó terra entoa, o canto que ressoa;
O mundo pecador, tem grande sorte e boa!
A nova se vos dá, e quão alegre soa: Nasceu o Redentor!

[coro]
Nasceu o Redentor, nasceu o Redentor,
O eterno Pai do céu seu Filho ao mundo deu,
Alerta ó terra entoa, a nova alegre e boa: Nasceu o Redentor!

A noite já passou, a aurora já raiou;
O negro e denso véu de todo se rasgou.
Dos montes através, o brado ressoou: Nasceu o Redentor!

Nasceu o Rei da paz, num berço humilde jaz;
Nas asas desse amor conforto a todos traz;
Dizei em alta voz, que Cristo satisfaz: Nasceu o Redentor!

Oh! gozo divinal, amor celestial;
Quem pode te sondar ou ter um outro igual?
Posso eu da morte réu, gozar ventura tal? Nasceu o Redentor!

Ó povos, exultai, nações ó jubilai;
Eis finda toda a dor jamais se dá um ai!
A virgem deu a luz, a Deus glorificai! Nasceu o Redentor!"
29;É JESUS QUE NASCE;;"O povo sim coberto, de densas trevas, perto;
Do abismo e não desperto,
Vê surpreso um grande e divinal clarão!

[coro]
É Jesus que nasce, autor da salvação,
Cristo amado a todos traz a redenção,
O coro angelical, num hino triunfal,
Proclama o Cristo com adoração!

Cumprindo as profecias, nos nasce o Rei Messias;
Em horas tão sombrias,
Cada povo em trevas vê o Seu clarão!

Jesus o Rei da glória, humilde em Sua história;
A todos dá vitória,
Vinde ver o Cristo em Sua humilhação!

Oh! nova alegre e boa, no céu azul ressoa;
Que Cristo nos perdoa,
Aceitai-O ó povos, dai-Lhe o coração!"
30;NOITE DE PAZ;;"Tudo é paz tudo amor!
Dormem todos em redor,
Em Belém Jesus nasceu,
Rei da paz da terra e céu!
Nosso Salvador,
É Jesus Senhor!

Glória a Deus, glória a Deus!
Cantam anjos lá no céu!
Boas novas de perdão,
Graça excelsa, salvação;
Prova deste amor,
Dá o Redentor.

Rei da paz, Rei de amor,
Deste mundo Criador!
Vinde todos Lhe pedir,
Que nos venha conduzir,
Deste mundo a luz,
É o Senhor Jesus."
31;LUGAR PARA CRISTO;;"Tu deixaste Jesus o Teu Reino de luz,
E baixaste a este mundo tão vil!
Um presépio em Belém, Tu Jesus Sumo Bem,
Escolheste por berço infantil.

[coro]
Vem Jesus habitar comigo, Em minha alma há lugar ó vem já;
Vem Jesus habitar comigo, Em minha alma há lugar, oh vem já!

Alegraram-se os céus, com os santos de Deus,
Sim por teres nascido Jesus;
Vindo aos filhos de Adão conceder salvação,
Pela morte em resgate na cruz!

Tu vieste Senhor, revelar nos amor,
E Te aprouve do mal nos salvar;
Mas provaste do fel do motejo cruel,
Morte enfim, Te fizeram provar.

Outra vez Tu virás, e por mim chamarás;
Rodeado dos anjos de Deus;
Oh que gozo pra mim, se disseres assim:
Um lugar te darei Eu nos céus."
32;NOVAS TENHO;;"Alta noite estão pastores de Belém ao derredor;
E os cercou e resplendores Luz celeste do Senhor!

[coro]
Novas tenho, dar-vos venho, disse um anjo com dulçor,
Eis nascido o Bem amado, Jesus Cristo o Salvador.

Glória a Deus e paz bendita, eis o canto angelical;
Para toda a gente aflita, tão glorioso e triunfal!

Ver Jesus na manjedoura, onde veio repousar;
Querem eles sem demora, para a nova confirmar!

O Senhor de quanto existe quis pastores procurar;
Para deste berço triste Suas novas proclamar!"
33;NASCEU JESUS;;"Nasce Jesus Fonte de luz,
Descem os anjos cantando;
Nasce Jesus é nossa Luz,
Trevas vem pois dissipando.
Nasce Jesus Fonte de luz,
Rompe as cadeias do forte,
Raia o dia da salvação, triunfante vem!
Salve Jesus, oh! firma Teu justo império,
Grato louvor, os homens e os anjos deem!

Nasce Jesus, Fonte de luz Oh glória Deus nas alturas;
Paz na terra aos homens, A quem quer Ele bem!

Deus nos amou e nos mandou,
Cristo seu Filho querido.
Deus nos amou Deus encarnou,
Vede o menino nascido!
Deus nos amou Deus nos amou,
Digam-no todos os povos;
Gozam paz e salvação todos os que creem.
Reino bendito, Reino de amor divino!
Eis que as nações, resgate por Cristo tem!

Nasce Jesus, Fonte de luz Oh glória Deus nas alturas;
Paz na terra aos homens, A quem quer Ele bem!"
34;PLENA GRAÇA;;"Plena graça para me salvar,
sangue puro para me lavar,
e poder pra sempre me guardar,
tem meu Senhor."
35;INCOMPARÁVEL;;"O grande amor de meu Jesus,
por mim morrendo sobre a cruz,
da perdição pra me salvar,
quem poderá contar?

[coro]
Quem pode o seu amor contar?
Quem pode o seu amor contar?
O grande amor do Salvador
quem poderá contar?

O cálix que Jesus bebeu,
a maldição que padeceu
na cruz por mim pra me salvar,
quem poderá contar?

A zombaria tão cruel,
a cruz sangrenta, o amargo fel,
que ali sofreu pra me salvar,
quem poderá contar?

Incomparável Salvador,
quão inefável teu amor!
Quão impossível de sondar!
Imensidão sem par!"
36;O AMOR DE JESUS;;"Oh! maravilha do amor de Jesus,
Desse admirável amor sem igual!
Cristo penou e morreu numa cruz,
Para salvar-me da morte eternal.

[coro]
Cristo meu Mestre veio por mim,
Veio por mim veio por mim
Cristo meu Mestre veio por mim,
Veio pra me salvar

Oh! duvidar poderei eu jamais,
Desse insondável amor de Jesus.
Ele me veio trazer Sua paz,
Dando-me entrada no reino de luz

Cristo meu Mestre divino, meu Deus,
Quis me remir e me dar Seu favor,
Ele me abriu o caminho dos céus,
E me adotou como filho de amor

Vou me entregar a Jesus e fiel,
Quero fazer conhecido esse amor
Que me salvou de uma morte cruel,
Quero viver para meu Salvador."
