20;A Temple Only For My King;;"I have tried to go my own way
I have tried to do my own thing
My desires and my plans,
My dreams were in command of me
But in God
Way before the world began
His eternal purpose will not be hindered by me
He demands my all

CHORUS
And now behold here I am
I am a living sacrifice
I am carrying the blood of the Lamb
I am entering the Holy of Holies
The wings of the cherubim cover me
My soul is fully robed
My life is not my own
I am a temple only for my king

Verse2
Lord you have set me in my place
You have weighed and measured me
And here I am your temple
A vessel you ordained to bear your name
You have sanctified and anointed me
Thy holy fire regenerating me
I

Verse2
And alas oh Lord I can see your divine Love
You
Pre-ordinances you gave to remember thee
You have returned just as you said
And In my heart I
Jerusalem indeed was not forgotten by thee
She is eternal"
21;A Very Special Place;;"A very Special Grace
In times of trouble
A very Special Grace
To see me through.
A very Special Grace
To heal all my heartaches.
Now Jesus wants to give
A Special Grace to you."
22;A Wonderful Time;;"A wonderful time is just ahead,
The Lord Whom we love and own
Will open the gates of gloryland
Revealing His glory throne.

chorus
A wonderful time for you,
A wonderful time for me;
If we are prepared to meet
Jesus the King,
A wonderful time it will be.

A wonderful time is just ahead,
Our conflicts and trials passed;
Our wilderness journey at an end,
Safe home everyone at last.

A wonderful time is just ahead,
The groans of creation cease;
And all that is held in bondage now
The Lord will that day release."
23;Abide With Me;;"Verse 1
Abide with me!
Fast falls the eventide.
The darkness deepens;
Lord, with me abide!
When other helpers fail
And comforts flee,
Help of the helpless,
Oh abide with me!

Verse 2
Swift to its close ebbs out
Life's little day.
Earth's joys grow dim;
Its glories pass away.
Change and decay
In all around I see;
O Thou, who changest not,
Abide with me!

Verse 3
I need Thy presence
Every passing hour.
What but Thy grace
Can foil the tempter's power?
Who, like Thyself,
My guide and stay can be?
Through cloud and sunshine,
Lord, abide with me.

Verse 4
I fear no foe,
With Thee at hand to bless;
Ills have no weight,
And tears no bitterness.
Where is death's sting?
Where, grave, thy victory?
I triumph still,
If Thou abide with me.

Verse 5
Hold Thou Thy cross
Before my closing eyes;
Shine through the gloom
And point me to the skies.
Heaven's morning breaks,
And earth's vain shadows flee!
In life, in death,
O Lord, abide with me!"
24;Above All;;"verse 1
Above all powers, above all kings,
Above all nature and all created things,
Above all wisdom and all the ways of man,
You were there before the world began.

verse 1
Above all kingdoms, above all thrones,
Above all rulers the world has ever known,
Above all wealth and treasures of the earth,
There's no way to measure what You're worth

Chorus
Crucified! Laid behind the stone,
You lived to die, rejected and alone,
Like a rose, trampled on the ground,
You took the fall, and thought of me,
Above all."
25;Abraham's Blessings;;"Abraham's blessings are Mine
Abraham's blessings are Mine
Abraham's blessings are Mine
Abraham's blessings are Mine

Blessed going in
Blessed going out
Blessed going in
Blessed going out
Blessed going in
Blessed going out
Abraham's blessings are mine"
26;Across The Bridge;;"Verse 1
I have lived a life of sin,
In this world I
I have done forbidden things I shouldn't do;

Verse 1
I ask a beggar along the way,
If  he could tell me where to stay;
Where I could find real happiness and love that

Chorus
Across the bridge, there is no more sorrow
Across the bridge, there is no more pain
The Sun will shine across the river
And you

Verse 2
Follow the footsteps of the King,
Till you hear the voices ring;
There will be singing out the glory of the land;

Verse 2
The river Jordan will be near,
The sounds of trumpets you will hear;
And you

"
27;After All;;"Verse 1
Trials here are sometimes many
And oft times my feet grows weary
Till it seems I almost stumble and fall;

Verse 1
But the tender hand that leads me
Is the hand that keeps me steady
Gives me faith that I can make it
After all.

chorus
After all this life is over
And our burdens have been lifted
And we stand upon the mountain
top so tall;

Chorus
Looking over in that city
That our Saviour is preparing
Gives me faith,
that I can make it
After all.

Verse 2
By myself I cannot make it
But I know He is there to help me
He will hear my cry if only I'll call;


Verse 2
""Just keep on trusting and believing"";
Are the words
I hear Him whisper
Just a few more days
to labour After all."
28;Against All Odds;;"Verse1
Who could ever believe that Mary a Virgin?
Could ever conceive and bring forth Messiah
Who could ever tell Elizabeth her cousin?
Could be the mother of Christ's foruner;

Verse 1
Although many forces came and stood in the way
They could never ever stop God's program
Always in her position to what the creator declared
Gross darkness and intimidation.

Chorus
And comes to harder ways
And tries to brush off
Even denying the process of creation.
But who can stand in the way of the great S.O.N

Chorus
When it begins to shine on a new dawn
The very spoken word by the mighty angel
Will put on flesh and become material.

Verse2
Here we are standing against the odds
Here we are standing against the odds
Here we are standing against the odds
Here we are a living testimony against the odds;

Verse 2
Here we are still Christians against the odds
To prove that God's word can never fail
To prove that God's Word has come to pass.

Bridge1
God is able to do
Just what He said He would do
He
Don
Cause he won

Bridge1
He
Oh oh oh oh oh
He

Bridge1
God is able to do
Just what He said He would do
He
Don
Cause He won

He
’
?s able (He
’
?s able)"
29;Against All Odds-str Natasha;;"1123 AGAINST THE ODDS
Key C
Who could ever believe that
Mary a Virgin
Would ever conceive, bring forth
Messiah
Who could ever tell Elisabeth her
cousin
Would be the mother to Christ's
forerunner
Although many forces came and
stood in the way
They could never - never stop
God's Program
Always in opposition to what the
Creator declares

CHORUS
Gross darkness stands
intimidating
It comes to hide away
Then tries to brush off
Even denying the process of
creation
But who can stand - in the way -
Of the great SON
When He begins to shine - on a
new dawn
The very spoken word by the
Mighty Angel
Will put on flesh - will become
material
Here I am standing - against the
odds
Here I am the word made flesh -
against the odds
Here I am the Masterpiece-
against the odds
Can't you see God in flesh again
- against the odds
Here I am a Living epistle -
against the odds
To prove that God's Word can
never fail
To prove that God's Word will(has)
come to pass

Who could ever believe that
Abraham this old man
Would see his body changed into
a young man
Who could ever tell
That Sarah who did laugh
Would be given strength
To bring forth the promised son
Although many critics came,
And stood in the way
They could never, never stop
God's program
Always in opposition to what
The Creator declares
Chorus

Who could ever believe that Christ
Bride at Eastlea
Would stand so tall and so
beautiful
Who could ever tell that this
Bride of Christ
Would finally understand - who
she really is
Although the whole of Hell
They would try to stop you, NO
They could never ever hinder God's
program
Always in opposition to what
The Creator declares"
