28;A MENSAGEM REAL;;"1. Sou forasteiro aqui, em terra estranha estou,Celeste pátria, sim é para onde vou;Embaixador, por Deus, do reino além dos céus,Venho em serviço do meu rei.[coro]Eis a mensagem que me deu,Que os anjos cantam lá no céu;Reconciliai-vos já, diz o Senhor rei meu,Reconciliai-vos já com Deus.2. Por Deus mandado está, que o homem pecador,Arrependido já, se chegue ao Salvador,Pois quem o receber, no reino vai viver,Venho em serviço do meu rei.3. Mais belo que um rosal, o lar celeste tem,A bênção pra o mortal, o gozo eterno além,Ali só há prazer, vos manda o rei dizer,Venho em serviço do meu rei."
29;A MINHA CRUZ;;A cruz que me deu Jesus Cristo, fortalece o meu amor,As dores que sempre me ferem, não me apartam do Senhor.A cruz que me deu para eu levar,As dores que a mim vem assaltar.Não escondem meu Jesus, pois eu ando em Sua luzVou vencendo para os céus!O mundo a meu Mestre despreza, e persegue os de Jesus,Mas por seu amor, pela graça, levarei a minha cruz.A cruz que me deu para eu levar,As dores que a mim vem assaltar.Não escondem meu Jesus, pois eu ando em Sua luzVou vencendo para os céus!Fazer a vontade de Cristo, eu desejo sempre sim,Contando eu a tão bela história, tenho gozo e paz sem fim.A cruz que me deu para eu levar,As dores que a mim vem assaltar.Não escondem meu Jesus, pois eu ando em Sua luzVou vencendo para os céus!Ballington Booth (1859-1940)
30;A minh’alma está cheia de paz;E;A minh'alma está cheia de pazA minh'alma está cheia de pazTenho gozo em viver, alegria em dizerA minh'alma está cheia de paz
31;A MÚSICA DOS SALVOS;;"Ele, o Deus excelso, amou-nos,Dignos nós da perdição;Com poder real salvou-nosDa perpétua maldição.Graça excelsa! Deus aceitaOs rebeldes com favor!Nunca o Salvador rejeitaO contrito pecador.Vinde todos! Sem limiteÉ a sua compaixão!Eis o divinal convite!Abraçai a salvação.Ouve as vozes da vitória,Em caminho para a glória,Proclamando a doce história (bis)De Jesus e seu amor!"
32;A OVELHA PERDIDA;;"Noventa e nove ovelhas vãoseguras no curral;mas uma delas se afastoudo aprisco pastorala errar nos montes de terror,distante do fiel pastor,distante do fiel pastor.“Com a grei submissa, ó bom Pastor,não te contentarás?”“A errante é minha,”replicou,“Pertence-me a fugaz.Vou ao deserto procurara ovelha que ouço em dor gritar,a ovelha que ouço em dor gritar.”Nenhum remido imaginouquão negra escuridão,quão fundas águas que passou,trazendo-a à salvação.E quando foi pra socorrera errante estava a perecer,a errante estava a perecer.“Por toda a estrada donde vem,que sangue enxergo ali?”“Busquei a ovelha com amor,o sangue meu verti.”“Ferida vejo a tua mão.”“A angústia encheu-me o coração,a angústia encheu-me o coração.”Vêm da montanha aclamações!É a voz do bom Pastor!Ressoa em notas triunfaiso salmo vencedor!E os anjos cantam lá nos céus:A errante já voltou a Deus,a errante já voltou a Deus!”"
33;A PALAVRA DE DEUS É SEMENTE;;[coro]A palavra de Deus é sementeVai caindo, caindo, caindo.Quando a gente pensar que está mortaVai nascendo, brotando e crescendo.1. Jesus Cristo é a vitória realVeio ao mundo para nos salvarE teremos pra ser divinalE a vida eterna nos dá.2. Esta vida que é passageiraNós devemos assim prepararPra no dia da vinda de CristoNossa alma preparada estar.3. Só Jesus que nos dá proteçãoNos problemas, nas lutas aqui.E nos leva à eterna mansãoIgual a esta cidade não vi.
34;A PAZ DO CÉU;;"1. Maravilhoso e sublime p’ra mimSim, nunca me esquecerei;Dia glorioso em que a Cristo eu viE o coração lhe entreguei;Oh, quão precioso amigo Ele é,Salvou-me da perdição;Tirando as culpas, das trevas livrandoE trazendo-me pleno perdão.[coro]A paz do céu encheu meu coração,Quando Jesus me deu a salvação,Minh’alma então lavou!E a luz em mim raiou!A paz do céu encheu meu coração.2. Grande esperança Jesus já me deuQue não desvanecerá;Há uma gloriosa morada no céuQue breve minha será;Tudo porque neste dia felizO meu Senhor aceitei;Grandes riquezas e bençãos celestesDas Mãos do Senhor alcancei."
35;A PORTA DA SALVAÇÃO;;Eu vagava neste mundo não tinha paz um segundoNem sabia o que fazer, vi então uma porta abertaE um homem estava perto, então parei pra ver.Era um homem de brancoCom seu rosto igual um santo,Era mesmo o Senhor. E o gesto que faziaPara mim ele dizia vinde à mim ó pecador.[coro]A porta da salvação hoje ainda aberta está,E a porta que Deus abre,Homem não pode fechar.Quando na porta entrei perto de Jesus chegueiE senti o seu amor, e Jesus com braço forteIsto foi a minha sorte o meu fardo Ele tirou.Isto era o meu pecado mas Jesus tem perdoadoE limpou meu coração, nesta porta tenho entradoTenho Cristo ao meu lado e também a salvaçãoPorta aberta continua e uma voz bem perto soaConvidando os corações, Deus não cessa de avisarQue esta porta vai fechar e muitos sem salvação.Hoje há oportunidade amanhã pode ser tardeAonde tu vai ficar? Quem avisa é o SenhorDeus não ama o pecado mas Deus ama o pecador.
36;A PORTA FRANCA;;"Oh! quanto amor Jesus sentiu, pois Ele a porta já me abriu!A mim, a mim, a porta já me abriu.Se queres pecador entrar,A porta está aberta;Ali no céu terás lugar, que Cristo a ti oferta;Oh! quanto amor Jesus sentiu, pois Ele a porta já me abriu!A mim, a mim, a porta já me abriu.Oh! vinde pecadores já,Sim vinde sem demora;O tempo próprio passará, oh vinde entrar agora;Oh! quanto amor Jesus sentiu, pois Ele a porta já me abriu!A mim, a mim, a porta já me abriu.Silas Jones Vail (1818-1884)Lydia Baxter (1809-1874)"
37;A PÁTRIA FELIZ;;"A Pátria para Cristo!Esta é minha oração!Ó Pátria abençoada,É teu meu coração!Querido lar paterno,Ó Pátria, ó meu amor!Ó Deus de excelsa graça,Dispensa-lhe favor!Ó povo brasileiro,Oh, contemplai Jesus,O qual por vós foi mortoNa ensanguentada cruz!A pena do pecadoCom grande amor sofreu;Seu sangue tão preciosoAli por vós verteu!A Pátria para Cristo!Oh, seja assim, meu Deus,Que todo brasileiroOuça os apelos teus!E quando nós ouvirmosA tua voz de além,Que todo brasileiroAtenda e goze o bem!"
