35;Minhas Ovelhas Ouvem Minha Voz (My Sheep Know My Voice);G;"Minhas ovelhas ouvem minha voz
E o caminho que tomo
E seguem onde quer que eu for
Minhas ovelhas ouvem minha voz
E atendem meu chamado
Mas a voz de um estranho não seguem
Minhas ovelhas ouvem minha voz
E dia após dia
Elas ficam no aprisco
E não se desviam
Elas me amam porque
Fiz por elas minha escolha
E elas seguem meu chamado
Minhas ovelhas ouvem minha voz"
36;O Poderoso conquistador;C;"Dois ladrões com Jesus crucificado
Foi por causa de cometer maldade
Porém Jesus era inocente
E os mataram por amar
E por salvar
Seu grande amor ainda no sofrimento
E na angustia sobre aquela cruz
Quando o ladrão falou
Lembra ti de mim
E Ele disse comigo estarás

Minhas ovelhas ouvem minha voz
E os pastos tão verdes
Onde as guio sempre a comer
Minhas ovelhas ouvem minha voz
Indo ao ribeiro fresco
Conduzindo-as as águas tranquilas
Minhas ovelhas ouvem minha voz
E o vale da morte
Pelo qual as guiarei algum dia
Mas perigo ou mal
Não as tocarão
Pois serei com elas pra sempre
O poderoso conquistador
Tu conquistaste a tumba e o inferno

Morreste por mim 2X
Pra me dar a vida eterna
E da morte minha resgatar
Os discípulos não puderam entender
Porque Ele sendo Filho de Deus
Teve que morrer des sa maneira
Mas depois ele ressuscitou"
37;A Voz das Fitas (That Settles It) – Bro. Kye Smith;C;"Irmão Branham pregou a Mensagem
“O Futuro Lar”
E depois falou com Billy Paul
Disse: ""Billy, você entendeu?""
Ele disse: ""Acho que sim...""
Papai virou e disse:
""NÃO, não entendeu!""
Mas lembre, não importa entender.
Pois tudo o que precisa, é você crer.
De 47 à 65, é tudo inspi rado.
Essa Palavra levará a Noiva pr’outro lado
Pois se Deus pensou,
Irmão Branham falou,
Nós cremos,
E o assunto terminou.
Profeta de Deus, não erra.
A Palavra será cumprida.
Então amigos,
Ficamos com as FITAS!

O que ele disse, não precisa explicação
Nem alguém pra interpretar sua pregação
Ela veio com exatidão,
É o nosso abso luto, então
Irmão Branham disse:
""Sou Voz de Deus pra vocês.""
Tem pessoas que criticam a Voz de Deus,
Não entendem o por que de imprimir tudo.
Se o irmão Branham disse: ""O-o-o""
É o ""ASSIM DIZ O SENHOR""
Essa Palavra vai comigo aonde eu for."
38;Abençoado Seja os Tape Boys – Bro. Kye Smith;G;"Como no Tempo de Josué
A Noiva tem um líder guia
E um trabalho em nível mundial
Pra a Noiva do último dia
Então povo, “Capte a Visão“
Somos a Grande Máquina de Deus
Buscaremos através das matas
Pela Semente Predestinada
Abençoados sejam os Tapes Boys
Espalhados em missões
Raabi estava feliz
Com a Voz em seus corações
Abençoados sejam os Tapes Boys
E quem concorda diga amem
Que Deus possa fazer
De você um Tape Boy também

Os fortes trabalham muito
Se alimentam demais das fitas
Os famintos pouco fazem
Pois que quase nunca ouvem
Os mortos nada fazem
A Mensagem não escutam
Acordemos já é hora
Da Noiva ir embora
Vamos logo ouvir a Voz
Que traz força e vigor
Aperte logo o play
E ouviremos com muito amor
Vamos logo ouvir a Voz
Que traz força e vigor
Aperte logo o play
E ouviremos com muito amor"
39;Na Presença de Jeová (In the Presence of Jehovah);C;"Em muitas situações
Minha vida amarga está

Todo o dia eu luto
Pra respostas encontrar
Então entro em Sua presença
Tenho tudo que preciso
Um momento preparado

Dúvida não pode entrar

Na presença
De Jeová
Todo Podero so
Príncipe da Paz

Problemas somem
Corações aliviados
Na presen ça, do Rei
O Senhor proveu
Um lugar pra descansar

Onde temos as Respostas
Sempre quando precisar
E não há mais motivos
Para se preocupar

Só sussurre o Seu nome
E Ele vai te encontrar
Na pre sença..."
40;Irmãos como vão?;C;"Irmãos, como vão?
Tá tudo bem.
Irmãos, como vão?
Tá tudo bem.
Irmãos, como vão?
Tá tudo bem.
Sem condenação no coração.
Irmãs, como vão?
Tá tudo bem.
Irmãs, como vão?
Tá tudo bem.
Irmãs, como vão?
Tá tudo bem.
Sem condenação no coração.
Agora, não tem mais
Condenação.
Agora, não tem mais
Condenação.
Agora, não tem mais
Condenação.
Sem condenação no coração.

Posso cantar, não há
Condenação
Sem condenação no coração.
Vou testificar, sem
Condenação.
Vou testificar, sem
Condenação.
Vou testificar, sem
Condenação.
Sem condenação no coração."
41;Deixe o fardo;C;"Deixe o fardo com cristo
Ele cuidará de ti
Deixe o fardo com Cristo
Ele cuidará de ti
Mais alto, mais alto
Alto, alto, alto
Mais alto
Exalte-a Jesus

Posso cantar, não há
Condenação.
Posso gritar, não há
Condenação.

Mais baixo, mais baixo
Baixo, baixo, baixo
Mais baixo
Deixe satanás por baixo"
42;Cadeias Quebrar;Am;"Há poder no nome de Jesus

Há poder no nome de Jesus 3x

Há poder no nome de Jesus
Pra cadeias quebrar, cadeias quebrar, cadeias quebrar aaa

Cadeias quebrar, cadeias quebrar, cadeias quebrar
Há um exército se levantando

Há um exército se levantando 2x
Há um exército se levantando
Pra cadeias quebrar, cadeias quebrar, cadeias quebrar
Cadeias quebrar, cadeias quebrar, cadeias quebrar

aaa

Há poder no nome de Jesus

Há poder no nome de Jesus 2x

Há poder no nome de Jesus
Pra cadeias quebrar, cadeias quebrar, cadeias quebrar aaa
Cadeias quebrar, cadeias quebrar, cadeias quebrar

E a noiva está se unindo

E a noiva está se unindo 2x
E a noiva está se unindo

Pra cadeias quebrar, cadeias quebrar, cadeias quebrar aaa
Cadeias quebrar, cadeias quebrar, cadeias quebrar"
43;Sou Feliz Sou Teu (So Glad I’m Yours, Lord);C;"Sou feliz sou Teu, Senhor
Sou feliz sou Teu
Sua misericórdia tem me seguido
Me encontraste
E me libertaste
Tão feliz sou Teu Senhor
Tão feliz sou Teu"
44;Emanuel;Dm;"Emanuel, Emanuel
Seu nome é, Emanuel
Deus conosco
Revelando em nós
Seu nome é, Emanuel"
45;Quando os Redimidos (When the redeems);F;"Penso no arrebatamento
Em nosso lar celestial.
Quando os redimidos estiverem reunidos;
Nós os santos subiremos
A cidade lá no céu,
Quando os redimidos estiverem reunidos.
Quando os redimidos
Estiverem reunidos,
Brancos como neve,
Livre do pecado;
Nós gritaremos e cantaremos
Quando os redimidos
Estiverem reunidos.
Haverá uma procissão
Nas ruas de ouro lá na gloria,
Quando os redimidos estiverem reunidos;
Oh, que música, Oh, que canto,
Na cidade se ouvirá,
Quando os redimidos estiverem reunidos.

Os santos cantaram
Algo e forte a redenção,
Quando os redimidos estiverem reunidos;
Então os anjos ouvirão
Pois não cantaram a canção
Quando os redimidos estiverem reunidos.
Então o Salvador dará as ordens
Pro banquete começar,
Quando os redimidos estiverem reunidos;
Ouviremos seu convite,
""Vem ó benditos do Senhor""
Quando os redimidos estiverem reunidos;"
