5135;MIKONONI MWA YESU;;"Mikononi mwa Yesu,
Kifuani mwake,
Mapenzi yanilinda
Sina hofu kamwe;
Ansha tuma wajumbe
Kuleta habari,
Ya kutufurahisha
Katika safari;


chorus
Mikononi mwa Yesu,
Kifuani mwake,
Mapenzi yanilinda
Sina hofu kamwe.


Mikononi mwa Yesu,
Tashwishi sinayo;
Maonjo hayadhuru,
Madhambi hayamo.
Nikiwa na Mwokozi
Sioni majonzi;
Mashaka ni machache,
Machache machozi.;


Yesu, Mwokozi wangu
Akafa Mtini;
Yesu, Mwamba wa Kale
Namtumaini,
Namngojea Bwana,
Mchunga, Rafiki,
Hata kupambauka,
Huko mashariki.";;
5136;MIMI NDIYE WA MWANZO TENA WA MWISHO;;"Mimi ndiye wa mwanzo
Tena na wa mwisho
Usiwe na Mungu mwingine kabisa
Ndivyo anavyosema Baba wa Majeshi
Mungu Mtakatifu,
mwenye nguvu Zote.

CHORUS
Mimi nitampa yule,
Taji ya uzima yule,
Yule atakayeshinda ya
dunia (haya yote)
Atakuwa ndani Yangu,
Hata Mimi ndani yake,
Wenye utukufu ule wataimba
Juu mbinguni.

Mimi nilikuumba unitumikie
Katika siku zote hapa duniani
Mbona sasa waacha njia ile nzuri
Wamfuata shetani atakupoteza.

Acha undanganyifu twende
kwake sasa,
Yeye ni wa rehema tena wa upole
Machozi yetu yote Yeye atafuta
Tutakapomwendea na kutubu kweli."
5156;MKUU AKAMJIA YESU USIKU;;"Mkuu alinijia Yesu usiku,
Kwa kumwuliza njia ya wokovu;
Kwa udhahiri akamjibu Bwana,
""Uzaliwe tena.""


Chorus
""Uzaliwe tena,
Uzaliwe tena;
Amini, Amini, nakuambia,
Uzaliwe tena.""


Sikilizeni, Enyi wanadamu,
Na lishikeni Neno lake tamu;
Jinsi Yesu kwako alivyonena,
'UzalIwe tena.""


Enyi mtakaoingia raha,
Kuimba na waliokombolewa;
Ukipate kipawa cha uzima,
""Uzaliwe tena.""


Mpendwa wako aliye mbinguni,
Atakukaribisha miangoni;
Uyasikie maneno ya Bwana,
""Uzaliwe tena.""";;
5157;MLE KABURINI;;"Mle kaburini, Yesu Mwokozi!
Alilazwa chini, Bwana wangu!



chorus
Bwana amefufuka,
Kifo kirneshindwa kabisa!
Gizani mie alitoka chini,
Sasa atawala huko mbinguni!
Yu hai! Yu hai!
Bwana Yesu yu hai!


Aungoja huo, Yesu Mwokozi!
Mchana ujao, Bwana wangu!


Walinda kaburi, Yesu Mwokozi!
Bure ni muhuri, Bwana wangu!


Kifo kimeshindwa, Yesu Mwokozi!
Pingu zimevunjwa, Bwana wangu'";;
5220;MOYO WANGU;;"Moyo wangu, usilie tena
Moyo wangu, usibabaike
Unaye Mungu, mkuu sana
Unaye Mungu, muweza wa yote


Chorus
Aliingia moyoni mwangu
Kanipa kutulia
Kaniambia ""ewe mwanangu
Usilie lie tena
Ninajua shida zako
Mimi nitazitatua""
Bila Yesu, mimi ni mtu bure
Bila Yesu, mimi ni mtu bure

Kati giza, Yesu ni mwanga
Kati huzuni, Yesu ni mfariji
Kati vita, Yesu mwamba
Katika njaa, Yesu ndiye mkate
Yesu kimbilio, hajawahi kuniacha
Yesu mwamba wangu, mahali pa 
kujificha
Yesu kimbilio, hajawahi kuniacha
Yesu mwamba wangu, mahali pa 
kujificha
Anajua shida zangu, Yeye atazitatua
Bila Yesu, mimi ni mtu bure
Bila Yesu, mimi ni mtu bure

Ndani ya Kristo ninaweka 
tumaini langu
Sijui bila wewe Bwana wangu
Ningekuwa wapi
Eh Yahweh, we ni yote kwangu?

Eh Yahweh, we ni yote kwangu
Eh Yahweh, ningekuwa wapi?
Eh Yahweh, we ni yote kwangu
Eh Yahweh, ningekuwa wapi? (x2)"
5224;MPENDAO BWANA;;"Mpendao Bwana
Ije raha yenu!
Imbeni nyimbo za raha (2)
Wa ibada yenu. (2)


Chorus
Twenenda Zayuni,
Mji mzuri Zayuni;
Twenenda juu Zayuni,
Ni masikani ya Mungu.


Wasiimbe wao
Wasioamini,
Watoto wa Mungu ndio (2)
Waimbao chini. (2)


Twaona rohoni
Baraka za Mungu,
Tusijafika mbinguni
Kwenye utukufu. (2)


Tutakapomwona
Masumbuko basi,
Huwa maji ya uzima, (2)
Anasa halisi. (2)


Tupaze sauti,
Na yeshe machozi;
Twenenda kwa Imanweli (2)
Naye ni Mwokozi. (2)";;
5226;MSALABANI PA MWOKOZI;;"Msalabani pa Mwokozi
Hapo niliomba upozi,
Akaniokoa Mpenzi,
Mwana wa Mungu.
 
Mwana wa Mungu, 
Mwokozi wangu,
Akaniokoa Mpenzi, 
Mwana wa Mungu.

Chini ya mti msumbufu
Niliomba utakatifu,
Alinikomboa kwa damu,
Mwana wa Mungu.
 
Mwana wa Mungu, 
Mwokozi wangu,
Alinikomboa kwa damu,
Mwana wa Mungu.

Aliniokoa dhambini,
Ikawa kunikaa ndani,
Aliponifia mtini, -
Mwana wa Mungu.
 
Mwana wa Mungu, 
Mwokozi wangu,
Aliponifia mtini, 
Mwana wa, Mungu

Damu ya Yesu ya thamani
Huniokoa makosani,
Huniendesha wokovuni
Mwana wa Mungu.
 
Mwana wa Mungu, 
Mwokozi wangu
Huniendesha wokovuni, 
Mwana wa Mungu.

Hicho kijito cha gharama
Leo jivike kwa kuzama,
Kwake uuone uzima,
Mwana wa Mungu.

Mwana wa Mungu, 
Mwokozi wangu,
Kwake uuone uzima, 
Mwana wa Mungu.";;
5227;MSIFUNI, YESU NDIYE MKOMBOZI;;"Msifuni Yesu ndiye Mkombozi;
Imbeni ya pendo zake kuu;
Sujuduni, malaika mlioko,
Jina lake liwe na sifa kuu.


Kama vile mchunga achungavyo
Vivyo sisi kutwa atuchunga.
Msifuni mlio wake watoto
Msifuni aliye Mchunga.


Msifuni, Yesu ndiye Mkombozi
Akateswa tupate ongoka;
Ndiye Mwamba, Dhamana ya kuokoka;
Sujudini kwake Muangikwa,


Yesu aliyeudhiwa na hamu
Kwa pendo za Baba yake Mungu.
Aliyefyolewa na kusulubiwa,
Msifuni ndilo letu fungu.


Msifuni, Yesu ndiye Mkombozi
Shindukeni, enyi malango, juu;
Bwana Yesu tangu milele Mwokozi,
Mvikeni taji, ni yake tu.


Atakuja kuitawala nchi,
Yesu, Mwombezi wetu wa Mungu.
Msifuni, ni Mfalme wa salama;
Ndiye kweli Mwana wake Mungu.";;
5228;MTAZAME HUYO;;"Mtazame Huyo! 
 Aliyeangikwa juu
Hivi sasa upate ishi.
Mwenye-dhambi dhaifu,
 mtazame tu
Wala usifanye tashwishi.


Chorus 
Tazama! Tazama! uishi!
Mtazame Huyo aliyeangikwa Juu
Hivi sasa upate ishi.


Kama siye Kondoo
 Mwondoa-dhambi,
Na makosa yako ya mumu!
Kama deni zetu zote hakulipa
Mbona imemwagika damu?


Si kutubu na sala ikomboayo
Ila damu ndiyo salama;
Na aliyemwaga aweza, sasa,
Dhambi zako kukufutia.


Usiwe na shaka,
 Mungu amesema,
Hakuna alilolisaza;
Hapo alipokuja alitimiza,
Kazi zote alizoanza.


Basi twae uzima kwa kufurahi
Upokee kwa Bwana, sasa,
Ujijue hakika kwake kuishi
Yesu, aishiye kabisa.";;
5229;MTETEENI YESU;;"Mteteeni Yesu,
Mlio askari;
Inueni beramu,
Mukae tayari;
Kwenda naye vitani
Sisi hatuchoki
Hata washindwe pia
Yeye amiliki.


Mteteeni Yesu,
Vita ni vikali;
Leo siku ya Bwana,
Atashinda kweli;
Waume twende naye.
Adui ni wengi,
Lakini kwake Bwana
Tuna nguvu nyingi.


Mteteeni Yesu,
Wenye ushujaa;
Nguvu zenu za mwili
Hazitatufaa;
Silaha ya Injili
Vaeni daima;
Kesheni mkiomba;
Sirudini nyuma.


Mteteeni Yesu,
Vita ni vikali,
Wengi wamdharau,
Hawamkubali;
Ila atamiliki
Tusitie shaka;
Kuwa naye vitani
Twashinda hakika.";;
5233;MUDA MWINGI NILIPOTEA;;"Muda mwingi nilipotea,
Sikufahamu Msalaba;
Wala aliyenifilia,
Kwa Kalvari.



Chorus
Rehema bure na neema.
Samaha nalo nilipewa;
Ndipo aliponifungua,
Kwa Kalvari.


Kwa Neno lake Bwana Mungu,
Nilijiona mimi mwovu;
Nikageuka na kutubu,
Kwa Kalvari.


Yote kwa Yesu namtolea,
Ndiye Mfalme wa pekee sasa;
Kwa furaha nitamwimbia,
Kwa Kalvari.


Jinsi pendo lilivyo kuu,
Neema ilishushwa toka juu,
Alitufanyia wokovu,
Kwa Kalvari.";;
5260;MUNGU ALIAHIDI;;"Mungu aliahidi,
Na kwa fadhili yake;
Tutapata pumziko,
Katika mkono wake.


chorus
Tukiona mashaka mengi,
""Tulia"", amri yake,
Roho yangu ina amani,
Katika mkono wake.


Ijapo hufahamu,
Na usifadhaike;
Hutasumbuka tena,
Katika mkono wake.


Na ukishughulika,
Kwa mambo siku zote;
Roho itapumzika,
Katika mkono wake.


Furaha ya ajabu,
Tena amani yake;
Zimewekwa tayari
Katika mkono wake.";;
5261;MUNGU ALIPENDA ULIMWENGU;;"Mungu alipenda ulimwengu,
Akamtoa Mwana wake;
Kila mtu amwaminiye,
Na uzima apate.


Chorus
Ni kweli ndiyo kweli,
Ahadi zake zi kweli;
Neno lake Mungu ladumu,
Ahadi zake zi kweli. 


Nikawa mwana asiye mwema,
Kwa dhambi nikawa mtumwa;
Hata nikapata baraka
Iliyonipendeza.


Neno la Bwana nikakubali
Aliposema na mimi;
Ahadi nikazisadiki,
Nikatengwa na dhambi.


Ninao uzima wake Mungu,
Moyo wangu llmejazwa;
Na nitamsifu Bwana Yesu
Aliyenikomboa";;
5262;MUNGU ALITUMA KWANGU;;"Mungu alituma kwangu nguvu zake,
Niwekwe kila saa na neema yake;
Tangu niipokaa pamoja na Roho,
Moto wa upendo unachoma moyo.


Chorus
Moto unawaka moto unawaka,
Moto wa Mungu, moyoni unawaka;
Roho amekuja, nafurahi sasa,
Moto wa Mungu, moyoni unawaka.


Mbele ya Msalaba najitoa sasa,
Na niwe sadaka kwa Bwana dalina;
Gharama ya dhambi, Yesu alilipa,
Na juu ya sadaka moto unawaka.


Ahadi ya Bwana, sasa naishika,
Kwa neema yake nikakubalika;
Utukufu wote ni kwa Bwana Mungu,
Moto wa upendo unawaka kwangu.";;
5263;MUNGU AWE NANYI DAIMA;;"Mungu awe nanyi daima;
Hata twonane ya pili,
Awachunge kwa fadhili,
Mungu awe nanyi daima.


Chorus
Hata twonane huko juu,
Hata twonane kwake kwema;
Hata twonane huko juu,
Mungu awe nanyi daima.


Mungu awe nanyi daima;
Ziwafunike mbawaze,
Awalishe, awakuze;
Mungu awe nanyi dairna.


Mungu awe nanyi daima;
Kila wakati wa zani
Awalinde hifadhini;
Mungu awe nanyi daima.


Mungu awe nanyi daima;
Awabarikie sana,
Awapasulie kina;
Mungu awe nanyi daima.";;
5264;MUNGU BABA YANGU, U MWAMINIFU,;;"Mungu Baba yangu, U Mwaminifu,
Hakuna geuzo ndani yako;
Hubadiliki, wewe ndiwe sawa,
Jana, leo na siku zijazo.


chorus
Wewe Mwaminifu, 
Wewe Mwaminifu,
Kila siku fadhili napewa;
Vitu vyote ninavyo umenipa,
Wewe Mwaminifu kwangu Bwana.


Na viumbe vyote hulingamana,
Kuonyesha utukufu wako;
Jua, na mvua, mwezi tena nyota
Hulishuhudia pendo lako.


Samaha la dhambi, tena amani,
Hivi vyote ni baraka zako;
Nguvu zako zitadumu milele,
Nimebarikiwa sasa kwako.";;
5265;MUNGU MSAADA WETU;;"Mungu Msaada wetu
Tangu miaka yote,
Ndiwe Tumaini yetu
Ya zamani zote.
 

Kivuli cha kiti chako
Ndiyo Ngome yetu,
Watosha mkono wako
Ni ulinzi wetu.


Kwanza havijakuwako
Nchi na milima,
Ndiwe Mungu; chini yako
Twakaa salama.


Na miaka elfu ni kama
Siku moja kwako;
Utatulinda daima
Tu wenyeji wako.


Binadamu huondoka,
Mwisho hana kitu;
Kama ndoto hutoweka
Ndiyo hali yetu.

Ila Wewe Mungu wetu,
Ndiwe wa kudumu;
Ndiwe bora, Ngome yetu
Twakaa dawamu.";;
5266;MUNGU MTUKUFU ALIYE BWANA;;"Mungu Mtukufu aliye Bwana,
Akamtoa Yesu Mpendwa Mwana;
Akawa dhabihu kwa dhambi zote,
Kufungua njia kwa watu wote.

 Chorus
 Msifuni, msifuni,
 Nchi imsikie;
 Msifuni, msifuni,
 Bwana mshangilie:
 Njoni kwake Baba
 Kwa Yesu Mwana,
 Mpeni heshima
 Aliye Bwana.


Ukombozi wetu, tendo Ia Mungu,
Ni ukamilifu kwa kila mtu;
Mwenye ukosefu akimwamini,
Atasamehewa na Yesu, kweli.


Ametufundisha mambo ya mbingu,
Tukafurahishwa na Mwana Mungu;
Ametuinua tukae naye,
Atatuongoza hata milele.";;
5267;MUNGU WANGU, NDIYE NA MWAMINI;;"Mungu wangu, ndiye 
namwamini,
Po pote nilipo duniani;
Lo lote lanijialo,
Baba yangu hunitunza humo.


chorus
Namwamini Mungu hunipenda
Katika dhiki ama mashaka;
Matesoni hunilinda,
Baba yangu hunitunza sana.


Mungu hulinda viumbe vyake,
Huviongoza njiani mwake;
Najua anikumbuka,
Baba yangu hunitunza sana.


Njia ijapokuwa gizani,
Kondoo hawasahauliwi;
Mungu Mchunga aongoza
Baba yangu hunitunza sana.";;
5338;MWOKOZI ALINIFIA;;"Mwokozi alinifia,
Yesu Mfalme wangu;
Akajitoa kabisa,
Kwa niaba yangu.


Chorus 
Mwokozi, nisaidie,
Niwe mwaminifu;
Utakapomiliki juu,
Bwana, nikumbuke.


Aliugua mtini,
Kwa maovu yote;
Alikufa hapa chini,
Tuokoke sote.


Nijifiche uso wangu,
Nione msalaba;
Nimpe shukrani yangu,
Astahili sifa.


Sina uweza kulipa,
Deni ya upendo;
Bali Yesu, najitoa,
Nitumike kwako.";;
5339;MWOKOZI ANANIITA;;"Mwokozi ananiita,
 Mwokozi ananiita;
 Mwokozi ananiita,
 Nichukue msalaba wake.

Chorus
Nitamwandama Mwokozi,
Nitamwandama Mwokozi;
Nitamwandama Mwokozi,
Nitakwenda naye daima.


Nitamfuata kazini,
Nitamfuata kazini;
Nitamfuata kazini,
Nitakwenda naye daima.


Nimfuate hukumuni,
Nimfuate hukumuni,
Nimfuate hukumuni,
Nitakwenda naye daima.


Atanipa utukufu,
Atanipa utukufu;
Atanipa utukufu,
Atakwenda nami daima.";;
5340;MWOKOZI NIONGOZWE;;"Mwokozi niongozwe
Nisipotee kamwe;
Nina salama kwako,
Nikae nawe pako.


chorus
Yesu, Yesu,
Niongoze nisipotee;
Maisha yangu yote,
Mwokozi unishike.


Ee, kimbilio langu,
Wakati dhoruba kuu;
Nina salama yako
Kutegemea kwako.


Mwokozi unishike,
Hata nichukuliwe;
Mpaka nchi ya mwanga,
Mle chozi hapana.";;
5341;MWOKOZI WANGU ALINIFIA;;"Mwokozi wangu alinifia,
Mbona anipenda?
Kwa Msalaba aliniendea,
Mbona anipenda?


chorus
Mbona anipenda?
Mbona anipenda?
Mbona Mwokozi alijitoa?
Mbona anipenda?


Kwa dhambi zangu akafa mtini,
Mbona anipenda?
Iii nipate kwenda mbinguni,
Mbona anipenda?


Alichukua mahali pangu,
Mbona anipenda?
Akaziondoa dhambi zangu,
Mbona anipenda?";;
5342;MWOKOZI WETU UTUONGOZE;;"Mwokozi wetu utuongoze,
Twakuhitaji sana;
Na malisho yako utulishe,
Tukae na salama.
Bwana Yesu, Bwana Yesu,
Sisi tu mali zako;
Bwana Yesu, Bwana Yesu,
Sisi tu mali zako.


Bwana ututendee hisani,
Mlinzi wetu na uwe;
Na utuhifadhi maishani,
Tusipotee kamwe.
Bwana Yesu, Bwana Yesu,
Utusikie sasa;
Bwana Yesu, Bwana Yesu,
Utusikie sasa.


Umeahidi kutupokea,
Ijapo tu maskini,
Una rehema kututuliza,
Na nguvu ya ushindi.
Bwana Yesu, Bwana Yesu,
Tugeuke mapema,
Bwana Yesu, Bwana Yesu
Tugeuke mapema.


Tuitafute kibali yako,
Kuitenda mapema;
Bwana na Mwokozi peke yako,
Utujaze na mema.
Bwana Yesu, Bwana Yesu,
Utupende daima
Bwana Yesu, Bwana ,
Utupende daima.";;
5493;NA PENTEKOSTE YA KALE;;"Na Pentekoste ya kale,
Watu walijazwa;
Moto wako ulishuka,
Leo twautaka.



Chorus
Bwana, utujalie
Na nguvu zako tele,
Baraka za kale utufungulie;
Bwana utujalie
Na nguvu zako tele,
Waovu waokoke na 
tuimbe shangwe.


Kazi na itayarishwe,
Kwako itendeke;
Bwana utuimarishe,
Na tusianguke.


Ziharibu dhambi zote,
Na utujalie;
Tufanye kazi na bidii,
Kwako kwa milele.


Useme nasi Ee, Bwana,
Tukikungojea;
Hatutakuacha hata
Tupewe baraka.";;
5494;NA TUMWABUDU HUYO MFALME;;"Na tumwabudu huyo Mfalme,
Sifa za nguvu zake zivume;
Ni ngao, ni ngome, Yeye milele,
Ndizo sifa zake kale na kale.


Hubirini ya uweza wake,
Mkaimbie neema yake:
Gari yake ndiyo mawingu, nayo
Ni nuru mavao ayavaayo.


Tazameni ulimwengu huu,
Ulivyoumbwa, ajabu kuu;
Sasa umewekwa mahali pake,
Hata utimize majira yake.


Kwa ulinzi wako kwetu Bwana,
Twakushukuru, U mwema sana;
Hupewa chakula kila kiumbe,
Kila kitu kina mahali pake.


Wanadamu tu wanyonge sana,
Twakutumaini Wewe, Bwana;
Kamwe haipungui wako wema,
Mkombozi wetu, Rafiki mwema.


Uweza wako haupimiki;
Mapenzi yako hayasemeki;
Na ulivyoumba vyote kabisa
Vidogo, vikubwa, vyakutukuza.";;
5498;NADUMU KWA AHADI;;"Nadumu kwa ahadi zake Mfalme,
Yesu asifiwe kwa siku zote;
Nitamwimbia sana, Atukuzwe,
Kudumu kwa ahadi zake.


Chorus
Dumu, Dumu,
Nadumu kwa ahadi za 
Bwana wangu;
Dumu, Dumu,
Nadumu kwa ahadi za 
Mungu.


Nadumu kwa ahadi, sina shaka,
Ahadi zisizokosa kabisa;
Kwa Neno lake Mungu, nitashinda;
Kudumu kwa ahadi zake.


Nadumu kwa ahadi, nafahamu
Nina utakaso mkamilifu;
Kudumu kwa uhuru wake Yesu,
Kudumu kwa ahadi zake.


Nadumu kwa ahadi zake Kristo,
Kwa milele nimefungwa na pendo;
Nitashinda kwa upanga wa Roho,
Kudumu kwa ahadi zake.


Nadumu kwa ahadi, sitakosa,
Sauti ya Roho nitasikia;
Katika Mwokozi nimepumzika,
Kudumu kwa ahadi zake.";;
5499;NAFIKIRI JUU YA KALVARI;;"Nafikiri juu ya Kalvari,
Naona watu wengi
Waliomdharau Bwana wangu
Alipokufa mtini.


chorus
Aleluya. Aleluya,
Kumbuko lenye heri;
Nafikiri juu ya Kalvani;
Nafikiri-fikiri juu ya Mwokozi


Nafikiri juu ya Kalvari,
Naona Msalaba;
Na Bwana wangu akiangikwa
Katikati ya wevi.


Nafikiri juu ya Kalvani,
Tumai Ia milele;
Dhambi ziliondolewa hapo,
Sasa ninafurahi.";;
5500;NAFSI YANGU;;"Nafsi yangu, yakungoja Bwana
Kuliko walinzi, wangojavyo asubuhi
Nafsi yangu, yakungoja Bwana
Kuliko walinzi, wangojavyo asubuhi

Naam, kuliko walinzi
Wangojavyo asubuhi
Nafsi yangu yakungoja

Naam, kuliko walinzi
Wangojavyo asubuhi
Nafsi yangu yakungoja

Wale wote, wamngojao Bwana
Watafanywa upya, nguvu zao maishani
Wale wote, wamngojao Bwana
Watafanywa upya, nguvu zao maishani

Naam, kuliko walinzi
Wangojavyo asubuhi
Nafsi yangu yakungoja

Ewe dada, ukimngoja Bwana
Utafanywa upya
Nguvu zako maishani
Ewe dada, ukimngoja Bwana
Utafanywa upya
Nguvu zako maishani

Naam, kuliko walinzi
Wangojavyo asubuhi
Nafsi yangu yakungoja";;
5502;NAFURAHI MOYONI MWANGU;;"Nafurahi 'moyoni mwangu,
Yesu ameniambia,
""Tulia, usiwe na hofu
Mwendoni mwa maisha.""


Chorus
Yesu, Yesu, Yesu,
Ni jina tamu;
Limeniridhisha,
Katika mwendo wangu.


Kwa uovu nilianguka,
Katika maisha yangu;
Bali Yesu akanivuta,
Yeye Mwokozi wangu.


Naishi kwa upendo wake,
Kweli, amenipumzisha
Nikimtazama uso wake,
Atanisalimisha.


Nikihangaika njiani,
Yesu ataniongoza;
Amenitolea ahadi,
Uchungu atapoza.


Atarudi kutoka mbingu,
Ili anikaribishe,.
Na tutapita kwa mawingu,
Ataniwasilisha.";;
5506;NAIAMINI DAMU YAKO;;"Naiamini damu yako yesu na 
msalaba wako Yesu. 
Mwokozi wangu wa pekee 
Napata yote kwako.

CHORUS
Uliyoyahidi napata 
kwa imani.
Huwezi kuniacha mimi, 
Napata yote kwako.

Kwa damu nimetasika, 
Namtoa wa uzima wako 
waniletea nguvu tele, 
napata yote kwako. 

Nafungwa kwa upendo wako, 
Njiani unaniongoza, 
Na katika hatari zote napata
nguvu kwako. 
 
Ninakupenda, Bwana Yesu, 
Wanisikia niombapo, 
Wanipa jibu la mombi 
Napata yote kwako."
5507;NAIJULIKANE WEWE NI MUNGU;;"Naijulikane wewe ni mungu
Naijulikane wewe waweza
Naijulikane watenda mambo makuu
Naijulikane duniani kote

Niko mbele zako miguuni mwako
Nimenyenyekea nikutafute
Mahitaji yangu ninakuletea
Mizigo yote nakuwachia (rudia)

Naijulikane wewe ni mungu
Naijulikane wewe waweza
Naijulikane watenda mambo makuu
Naijulikane duniani kote

Ninayo imani unayaweza
Muweza yote unanitosha
Msaidizi wakati kama huu
Nakuamini nanyenyekea

Naijulikane wewe ni mungu
Naijulikane wewe waweza
Naijulikane watenda mambo makuu
Naijulikane duniani kote

Naijulikane wewe ni mungu
Naijulikane wewe waweza
Naijulikane watenda mambo makuu
Naijulikane duniani kote"
5509;NAJUA JINA NILIHESHIMULO;;"Najua jina niliheshimulo,
Lanipendeza rohoni mwangu; 
Jina thamani kupita hesabu,
Yesu ndilo jina la ajabu.


chorus
Moyo wangu umependezwa sana,
Nikumbukapo jina la Kristo;
Sina jina jingine liwezalo,
Kunipatia wokovu nalo.


Jina hilo huniletea raha,
Huondoa sikitiko langu;
Huimarisha aliyelemewa,
Jina hilo huponya kabisa.


Jina hilo litadumu milele.
Nguvu zake hazibadibiki;
Jina hilo litang'ara daima,
Jina la Yesu halipunguki.";;
5517;NAKUSIFU BWANA YESU;;"Nakusifu Bwana Yesu,
Nimeshikwa na pendo;
Umenisafisha kweli,
Ili nifanywe chombo.


Chorus
Niwe chombo kwako Yesu,
Kazini unitume;
Univute, unijaze,
Kila siku kwa Wewe.


Nakusifu Bwana Yesu,
Kwa pendo nimevutwa;
Kweli umenitakasa,
Niwe chombo cha sifa.


Niwe tupu unijaze,
Chombo safi mkononi;
Sina nguvu ila yako,
Nitilie moyoni.";;
5519;NALIMJIA YESU NA HUZUNI;;"Nalimjia Yesu na huzuni,
Alifuta dhambi, alifuta dhambi;
Kwa upendo wake nafurahi,
Alifuta dhambi.


Chorus
Alifuta dhambi, alifuta dhambi,
Nimelindwa na Mwokozi:
Nafurahi nina uhai,
Alifuta dhambi.


Nilishindwa na mzigo wa dharnbi,
Alifuta dhambi, alifuta dhambi;
Kwake Yesu napata ushindi,
Alifuta dhambi.


Sina lawama sasa moyoni,
Alifuta dhambi, alifuta dhambi;
Kwake Yesu napata amani,
Alifuta dhambi.


Leo ukimjia Yesu kweli,
Atafuta dhambi, atafuta dhambi;
Atakulinda ukimwamini,
Atafuta dhambi.";;
5525;NAMHITAJI YESU;;"Namhitaji, namhitaji Yesu,
Hakuna rafiki kama Mungu;
Namhitaji, hayo naungama,
Siwezi kuchukua mzigo bila Bwana.


Chorus
Namhitaji, Bwana Yesu,
Namhitaji kila saa;
Namhitaji mwangani
Na hata mawinguffi,
Njiani kila siku, Ee, namhitaji.


Namhitaji, namhitaji Yesu,
Aziongoze hatua zangu;
Namhitaji, adui washindwe,
Kushinda pasipo Yesu siwezi kamwe.


Namhitaji namhitaji Yesu,
Yu Rafiki wa wenye halifu;
Namhitaji, Yesu anitosha,
Yu Mwaminifu na Mwema, hufurahisha";;
5532;NAMWANDAMA BWANA;;"Namwandama Bwana 
kwa alilonena,
Njia yangu huning'azia;
Nikimridhisha atanidumisha
Taamini nitii pia.


Chorus
Amini utii, 
Njia pweke ni hii
Ya furaha kwa Yesu: 
Amini ukatii.


Giza sina kwangu 
wala hata wingu
Yeye mara huviondoa;
Oga, wasiwasi, sononeko, basi;
Huamini nitii pia.


Masumbuko yote, 
sikitiko lote;
Kwa mapenzi hunilipia;
Baa, dhara, dhiki, 
vivyo hubariki.
Taamini nitii pia.


Mimi sitajua 
raha sawasawa
Ila yote Yesu kumpa;
Napata fadhili 
na radhi kamili,
Taamini nitii, pia.


Nitamfurahi na kumtumai,
Majumbani na njia-njia;
Agizo natenda; 
nikitumwa hwenda,,
Huamini nitii pia.";;
5537;NAPATA FURAHA;;"Napata furaha, furaha  kwa Yesu furaha,
Furaha kwa Yesu furaha
ya kweli,
Furaha Kwa Yesu
Napata .....Amani, Upendo.."
5538;NAPENDA KUHUBIRI;;"Napenda kuhubiri habari ya Yesu,
Ya Bwana wa fahari na pendo zake kuu
Kuhubiri napenda kwa hali na mali,
Mwenyewe nimeonja, najua ni kweli.


Chorus
Napenda kuhubiri
Habari ya Yesu,
Ya Bwana wa fahari
Na pendo zake kuu.


Napenda kuhubiri mambo ya ajabu,
Na tukiyafikiri yapita dhahabu;
Kuhubiri napenda ya yaliyonifaa,
Nami sana napenda hayo kukwambia.


Napenda kuhubiri, Hunifurahisha'
Tamu yake habari haiwezi kwisha;
Napenda kuhubiri wa gizani nao,
Hawana muhubiri wa kweleza Chuo.


Kuhubiri napenda hata wajuao,
Kusikia hupenda kama wenziwao;
Nako kwenye fahari nikiimba wimbo,
Nitaimba habari ya Mwokozi huyo.";;
5542;NASIKIA KWITWA;;"Nasikia kwitwa
Na sauti yako
Nikasafiwe kwa damu
Ya kwangikwa kwako.


Chorus
Nimesongea Mtini pako,
Unisafi kwa damu
Ya kwangikwa kwako.


Ni mnyonge kweli,
Umenipa nguvu
Ulivyonisafi taka
Ni utimilivu.


Yesu hunijuvya:
Mapenzi imani,
Tumai, amani, radhi,
Hapa na mbinguni.


Huipa imara
Kazi yake, ndani:
Huongezeka neema,
Ashindwe Shetani.


Huishuhudia
Mioyo ya imani
Ya kuzipata ahadi
Wakimuamini.


Napata wokovu
Wema na neema;
Kwako Bwana nina nguvu
Na haki daima.";;
5545;NATAKA NIMJUE YESU;;"Nataka nimjue Yesu, 
Na nizidi kumfahamu, 
Nijue pendo lake, 
na Wokovu wake kamili.

CHORUS
Zaidi, zaidi, 
nimfahamu Yesu, 
Nijue pendo lake, 
na wokovu wake kamili.

Nataka nione Yesu, 
Na nizidi kusikia, 
Anenapo kitabuni, 
Kujidhihirisha kwangu.

Nataka nifahamu, 
na Nizidi kupambanua 
Mapenzi yake, nifanye 
Yale yanayompendeza.

Nataka nikae naye
Kwa mazungumzo zaidi
Nizidi kuwaonyesha
Wengine wokovu wangu"
5625;Ndinokudai Mweyamutsvene;;"
Ndinokudai Mweyamutsvene  x 3

Ngi ya kutanda Moyo nxele x 3"
