6013;Näher Mein Gott;;"Näher, mein Gott, zu Dir,
näher zu Dir!
Drückt mich auch Kummer hier,
drohet man mir,
soll doch trotz Kreuz und Pein
dies meine Losung sein:
Näher, mein Gott, zu Dir,
näher zu Dir.

Bricht mir wie Jakob dort
Nacht auch herein,
find ich zum Ruheort
nur einen Stein,
ist auch im Traume hier
mein Sehnen für und für:
Näher, mein Gott, zu Dir,
näher zu Dir.

Geht auch die schmale Bahn
aufwärts gar steil,
führt sie doch himmelan
zu unser`m Heil.
Engel, so licht und schön,
winken aus sel`gen Höh`n.
Näher, mein Gott, zu Dir,
näher zu Dir."
6014;Näher, noch näher;D;"Näher, noch näher, 
fest an Dein Herz ziehe mich, 
Jesus, durch Freude und Schmerz! 
Birg mich aus Gnaden in Deinem Zelt, 
schirme und schütze mich, 
Heiland der Welt! 
Schirme und schütze mich, 
Heiland der Welt!

Näher, noch näher! 
Nichts hab' ich hier, nichts, 
was als Opfer, HErr, tauget vor Dir. 
Ach, nur ein sünd'ges Herze ist mein. 
Jesus, mein König, o wasche mich rein! 
Jesus, mein König, o wasche mich rein!

Näher, noch näher! 
Ganz in den Tod gebe ich willig, 
mein Heiland und Gott, 
was Deinen Segen hemmte in mir: 
Weltliche Freuden und irdische Zier, 
weltliche Freuden und irdische Zier.

Näher, noch näher, 
völl'ger und frei, 
bis alles eigene Ringen vorbei, 
bis all mein Leben 
Dein Abglanz ist und Du, 
HErr Jesus, mein alles mir bist, 
und Du, HErr Jesus, mein alles mir bist!"
6052;O Gebt Jesus Ehre;;"O, gebt Jesus Ehre, 
o, gebt Jesus Ehre,
der uns mit Seinem Blut erkauft,
o, gebt dem Heiland Ehre!

O, gebt Jesus Ehre, 
o, gebt Jesus Ehre,
der uns mit Geist und Feuer tauft,
o, gebt dem Heiland Ehre!

O, gebt Jesus Ehre, 
o, gebt Jesus Ehre,
bei Ihm ist Leiden Herrlichkeit,
o, gebt dem Heiland Ehre!

O, gebt Jesus Ehre, 
o, gebt Jesus Ehre,
geht glaubend 
durch die finst're Nacht,
o, gebt dem Heiland Ehre!"
6053;O glaub es und trau Seiner Gnade (Nieste);;"Oh, wunderbar süss ist die Botschaft!
So traut und so herzlich sie klingt,
verkündigt die ew`ge Erlösung,
die Jesus, der Heiland uns bringt.

CHORUS
Oh, glaub es und trau` Seiner Gnade!
Sie fliesst wie ein Strom auch für dich.
Oh, glaub`s und nimm an die Erlösung,
sie gilt ja für dich und für mich.

Er stieg von dem himmlischen Throne,
verliess Seine Heimat voll Pracht,
zu brechen die Fesseln der Knechtschaft,
zu bringen das Licht in die Nacht.

Oh, komm zu dem mächtigen Heiland,
mühselig, beladen, komm her!
Schau hin, wie am Kreuze Er gelitten,
vertrau Ihm und zweifle nicht mehr.

Kein and`rer als Jesus kann helfen,
es gibt ja kein anderes Heil.
Noch steht Er geduldig und wartet.
Oh Seele, nicht länger verweil!"
6056;O Gotteslieb, So Voll Und Frei;;"O Liebe, goldner Sonnenschein
fürs arme Menschenherz, 
strahlst du nur hell in mich hinein,
versüßt ist jeder Schmerz. 
Das Dunkel weicht, die Nacht entflieht,
wenn warm die Sonne scheint, 
und Freud und Lebenswonne
zieht hinein ins Herz, das weint.

Chorus
O Gotteslieb, so voll und frei,
von alters her und immer neu,
sie quillt für mich, sie quillt für dich 
und zieht uns alle hin zu sich.

Als von der Lieb am Kreuzespfahl
in meine Sündennacht eindrang
der helle Sonnenstrahl, 
bin ich für Gott erwacht.
Seitdem ich weiß, wer mich geliebt
bis in den Tod so heiß, 
mein Herz sich Ihm zu eigen gibt
zu Seines Namens Preis!

Die Sonne, die mir scheinet hell,
mir Lebenswonne beut, ist Jesus, 
mein Immanuel, nur Er in Ewigkeit!
Ihm singe ich mein Jubellied
schon hier im Trännental und ewig, 
wenn mein Aug Ihn sieht, 
in Seinem Himmelssaal."
6062;O Halleluja, ´s ist vollbracht;;"Seit ich erlöst von Sündenmacht,
seit Jesus Freiheit mir gebracht,
da frag ich nicht nach Erdenleid,
mir strahlt des Himmels Herrlichkeit.

Chorus
O Halleluja, es ist vollbracht!
Mein Jesus hat mich freigemacht!
Ob Land, ob Meer, ob Glück, ob Leid,
wo Jesus ist, ist Herrlichkeit.

Seit ich gesehn Sein Angesicht,
umleuchtet mich des Himmels Licht!
Nun ist mein Leben nicht mehr mein,
in Ewigkeit, o Jesus, Dein!

Was frage ich nach Tag und Zeit,
nach Erdenlust und Erdenfreud?
Geborgen in des Heilands Hut 
voll Himmelslust die Seele ruht!"
6064;O Haupt voll Blut und Wunden;D;"O Haupt, voll Blut und Wunden,
voll Schmerz und voller Hohn!
O Haupt, zum Spoott gebunden
mit einer Dornenkron!
O Haupt, sonst schön gezieret
mit höchster Ehr und Zier,
jetzt aber höchst schimpfieret:
Gegrüßt seist Du mir!

Du edles Angesichte,
davor sonst schrickt und scheut
das große Weltgerichte,
wie bist Du so bespeit! Wie bist Du
so erbleichet! Wer hat Dein Augenlicht,
dem sonst kein Licht nicht gleichet,
so schändlich zugericht'?

Nun, was Du, Herr, erduldet,
ist alles meine Last; ich hab es
selbst verschuldet, was Du getragen
hast. Schau her, hier steh ich Armer,
der Zorn verdienet hat: Gib mir, o mein
Erbarmer, den Anblick Deiner Gnad!

Ich danke Dir von Herzen, o Jesus,
liebster Freund, für Deine
Todesschmerzen,
da Du's so gut gemeint.
Ach gib, daß ich mich halte zu Dir
und Deiner Treu, und wenn ich einst
erkalte, in Dir mein Ende sei!

Wenn ich einmal soll scheiden,
so scheide nicht von mir;
wenn ich den Tod soll leiden,
so tritt Du dann herfür! Wenn mir
am allerbängsten wird um das
Herze sein, so reiß mich
aus den Ängsten
kraft Deiner Angst und Pein!

Erscheine mir zum Schilde, zum Trost
in meinem Tod, laß mich sehn
Dein Bilde in Deiner Kreuzesnot!
Da will ich nach Dir blicken, da will
glaubensvoll Dich fest an mein Herz
drücken. Wer so stirbt, der stirbt wohl."
6065;O Herrlicher Retter;;"O herrlicher Retter,
mein König, mein Herr, 
o Jesus, Du Heiland der Welt!
Mit Strömen der Freude
erfüllst Du das Herz 
und birgst mich in Deinem Gezelt.

Chorus
Im Schatten des Felsens,
da ist es gar traut, 
brennt heiß in der Wüste die Glut.
O ewige Liebe, in Deinem Gezelt, 
wie ruht da die Seele so gut! 
Wie ruht da die Seele so gut!

O Jesus, mein Heiland,
wie bist Du so treu! 
Du hast mir die Freiheit verschafft. 
Es schützt mich
und trägt Deine helfende Hand 
und füllt mir die Seele mit Kraft.

Mit Freudenöl
hast Du das Haupt mir gesalbt 
und schenkst mir den Becher voll ein.
Ich singe und preise und juble empor, 
dass solch ein Erlöser ist mein!

Und wenn ich in Wolken
des Himmels entrückt, 
empor in die Herrlichkeit geh,
dann rühme ich jubelnd die ewige Lieb 
und preise Dich, Gott, in der Höh!"
6068;O hört das wunderbare Wort;;"O hört das wunderbare Wort,
das Evangelium, und sagt es immer
weiter fort zu Gottes Preis und Ruhm!
Das Wort vom Kreuz  ist Gotteskraft,
die lauter Gnadenwunder schafft;
Dringt dir dies Wort durch Mark und Bein,
wirst du noch heut gerettet sein.

""Es ward die Welt, die Gott verhöhnt,
mit Ihm zur selben Stund,
als sie Ihn kreuzigte, versöhnt"",
so spricht des Höchsten Mund.
O Golgatha, o Golgatha! Wer fasst,
was einst für uns geschah?
Hier rang die Liebe mit dem Zorn
und öffnete den Gnadenborn!

Komm, sieh, was nie ein Auge sah,
komm, blicke dich gesund!
Für mich, für dich hängt Jesus da,
für uns schlug man Ihn wund.
O Seele, sieh, o Seele, sieh!
Vergiss die große Liebe nie!
Es stirbt der Sünde Zauberreiz
durch einen Glaubensblick aufs Kreuz.

Ach sieh das teure Gotteslamm,
es gab Sich dir zugut!
Tritt nah herzu zum Kreuzesstamm
und schau das teure Blut.
Das Blut, das Blut, das Blut allein
macht uns von allen Sünden rein.
Es löst der  Sünden größten Schmerz
und öffnet Gottes Vaterherz!"
6069;O ich liebe Ihn;G;"O ich liebe Ihn! Ja, ich liebe Ihn,
weil Er blutend für mich starb.
O ich liebe Ihn! Ja, ich liebe Ihn,
der am Kreuz mir Heil erwarb."
6070;O ich weiß ein Land / Wunderschönes Land;C;"O, ich weiß ein Land
hinterm Wolkenmeer so weit,
einen schönen Strand
in der größten Herrlichkeit.
Oh, ich sehne mich
nach Jerusalem so sehr,
wo es gibt kein Scheiden mehr.

Chorus
Wunderschönes Land,
oh, ich sehne mich hier fort.
An dem klaren Strand,
liebe Freunde warten dort.
Oftmals hör ich schon, wenn
mein Herz ist schwer und bang,
ihren freud'gen Lobgesang.

Dieser Erde Sorgen
sind endlich bald vorbei.
In des Vaters Haus
sind wir alle froh und frei.
Ach, mein Sehnen geht
von der Erde Müh' und Last
nach dem Land der süßen Rast.

Oh, ich schau im Glauben
das wundervolle Land.
Oh welch Glück für mich,
wenn ich steh am gold'nen Strand.
Ich will eilen vorwärts
durch Trübsal und Gefahr,
Preis sei Gott, bald bin ich da!";
6072;O ja, ich lieb' den HERRN von Galilä';F;"O ja, ich lieb' den HERRN von Galilä',
denn Er hat so viel für mich getan!
Er vergab mir meine Sünd', 
gab mir den Heil'gen Geist.
O, ich lieb' den HERRN von Galilä'!"
6078;O kommet doch alle zum Kreuze;;"O Seele, komm eilend zum Kreuze!
Es ladet der Heiland dich ein;
Hier fließet der Born Seiner Gnade
So herrlich für groß und für klein.

Chorus
O kommet doch alle zum Kreuze,
zum Kreuze nur eilend hinzu!
So gibt euch der Heiland noch heute,
noch heute die selige Ruh!

O suche Vergebung und Frieden 
beim Kreuz für dein trauriges Herz!
Dein Jesus beglückt schon hienieden
Und heilet dir jeglichen Schmerz.

O suche Erlösung von Sünden am Kreuz
Durch des Heilandes Blut.
Da sollst du das volle Heil finden,
dies köstliche, himmlische Gut.

O selige Hoffnung des Lebens,
der Herrlichkeit droben beim Herrn.
Wir kommen zum Kreuz nicht vergebens,
schon schimmert die Krone von fern."
6079;O Kommet Und Nehm Den Gekreuzigten An;;"O kommet und nehmt
den Gekreuzigten an!
O kommet und glaubt´s,
dass Er retten euch kann!
Bei Ihm wird euch
freie Vergebung zuteil, 
denn Jesus erwarb uns
ein völliges Heil!

Chorus
O komm doch,
der Meister harrt deiner so treu!
Komm, Jesu Erlösung
ist wunderbar frei!
Bei Ihm wird dir freie
Vergebung zuteil, 
denn Jesus erwarb uns
ein völliges Heil!

O kommet, und lauschet
der Botschaft so gut!
O kommet, vertraut
auf des Heilandes Blut!
So wird euch
das ewige Leben zuteil, 
denn Jesus erwarb uns
ein herrliches Heil!

O kommet, dem Dienste
der Sünde absagt!
O kommet und freudig
mit Jesu es wagt!
So wird euch
noch heute der Friede zuteil, 
o eilt und ergeifet
noch heute das Heil!"
6083;O Lasset Uns Anbeten Den König;;"Herbei, o ihr Gläubigen,
fröhlich triumphierend,
o kommet, o kommet 
nach Bethlehem!
Sehet das Kindlein,
uns zum Heil geboren.
O lasset uns anbeten, 
o lasset uns anbeten,
o lasset uns anbeten den König!

Du König der Ehren, 
Du Herrscher der Heerscharen,
Du ruhst in der Krippe gering und arm,
du wahrer Gott, von Ewigkeit geboren.
O lasset uns anbeten,
o lasset uns anbeten,
o lasset uns anbeten den König!

Kommt, singet dem Herren,
o singt Ihm, Engelchöre!
Frohlocket, frohlocket, ihr Seligen:
Ehre sei Gott im Himmel und auf Erden!
O lasset uns anbeten, 
o lasset uns anbeten,
o lasset uns anbeten den König!

O Dir, der Du heute bist Mensch
für uns geboren,
Herr Jesus, sei Ehre
und Preis und Ruhm,
Dir Fleisch gewordnes Wort 
des ewgen Vaters!
O lasset uns anbeten,
o lasset uns anbeten,
o lasset uns anbeten den König!"
6084;O Leben, Ja Leben Sollst Du;;"Oh schaue zum Kreuze des Herrn:
Er hängt dort im Blute für dich!
Die Sünden vergibt er dir gern, 
die Schuld nahm Er 
iebreich auf sich.

Chorus
O leben, ja leben sollst du, 
in Jesu Blut findest du Ruh;
dort findest du Ruh;
o eile zum Kreuze hinzu!

Du bist ja verwundet und krank, 
die Sünde ist mächtig in dir.
O warte nun länger nicht mehr, 
dein Arzt dein Erretter ist hier.

Jetzt ist noch die Gnadenzeit da, 
doch allzu bald ist sie entflohn.
Oh suche die Rettung doch ja, 
noch findest du Leben im Sohn!

O blicke im Glauben empor:
Am Kreuz hängt er blutig für dich!
Ach komm, Seele, tritt jetzt hervor
Und ruf: ""Heiland,
hier hast du mich!"""
6114;O Sagt Mir Kann Ich Traurig Sein;;"O sagt mir, kann ich traurig sein,
wenn ich den Heiland habe?
Da weiß ich doch von keiner Pein,
sänk alles auch zu Grabe.
Wie immer mich die Welt umtobt,
der Herr sei ewiglich gelobt,
an dem ich mich erlabe,
an dem ich mich erlabe.

Ich weiß von keinem Herzeleid,
ist Jesus mir zur Rechten.
Er geht voran und führt den Streit
und wird den Sieg erfechten.
Ich weiß, dass ich gewinnen soll,
wenn ich mich nur vertrauensvoll
Dem Heiland übergebe,
dem Heiland übergebe.

Ziehn auch Gewitter um mich her,
ich will dem Herrn vertrauen.
Bedroht mich Sturm und wildes Meer,
so kann ich aufwärts schauen.
Es ist genug, wenn der mich hält,
der überwunden hat die Welt.
Mein Jesus bleibt doch Sieger,
mein Jesus bleibt doch Sieger.

O sagt mir nichts von Traurigkeit,
weil ich den Heiland habe,
bringt er doch Trost im tiefsten Leid
durch süße Himmelsgabe.
Ich bin voll Freuden,
weil ich still mich ihm ganz überlassen will,
bis er mich heim wird holen,
bis er wird heim mich holen."
6118;O Selger Tag;;"O selger Tag, 
da sich mein Herz
für immer mit dem Herrn verband.
Ich lag in tiefem Sündenschmerz,
da hat Er sich zu mir gewandt.

Chorus
O selger Tag, o selger Tag,
da Jesus ""Friede"" zu mir sprach.
Er nahm die schwere Last von mir,
sprach: ""Meinen Frieden geb ich dir""

O selges, Ja, das ich ihm gab,
und das Er mir ins Herze schrieb.
Gottlob, dass ich dies Zeugnis hab,
der Kindschaft zarten Geistestrieb!

Es ist geschehn!
Er ist getan, der Schritt,
der niemals noch gereut.
Gott nahm auch mich
aus Gnaden an, nun folg ich gern,
wie Er gebeut.

Mein lang geteiltes, armes Herz,
so geh zu deiner Ruhe ein!
Vergiss der Sünden bittern Schmerz.
Hier soll dein ewger Ruhplatz sein.

Der Himmel hat das Wort gehört,
der Bund ist nun auf ewig fest.
Mein Herze sonst nichts mehr begehrt.
Ich weiß, dass Er mich nie mehr lässt."
6128;O Treuer Gott, Du Selges Gut;;"O treuer Gott, Du selges Gut,
wie liebest Du die Leute!
Du öffnest uns durch Christi Blut
Dein liebend Herz noch heute.

Ich soll nur kommen ohne Scheu
Und an mich selbst nicht denken,
Ja, Tag und Nacht und stets aufs neu
Mich in Dein Herze senken.

Gott meines Herzens, sieh, ich komm
Zu Deinen offnen Armen;
Ein andrer warte, bis er fromm,
Ich komm auf Dein Erbarmen.

Du nimmst mich Armen auf und ein
Und willst Dich selbst mir geben,
Willst meines Herzens Herze sein
Und meines Lebens Leben.

In Dich gesenkt, wirst Du mein Lied
Und Elend ganz verschlingen,
Mit Deiner Gottheit Herrlichkeit
Durch meine Menschheit dringen.

So sei Du selbst der Seele Zier,
und führ es aus auf Erden,
Dass Du in mir und ich in Dir
Nur mag erfunden werden."
6129;O Welche Lieb;;"Gott gab als Lösegeld,
o welche Lieb!
Für die verlorne Welt,
o welche Lieb!
Seinen geliebten Sohn,
Jesus, vom Himmelsthron
Für den verlornen Sohn,
o welche Lieb!

Er hat mich freigemacht,
o welche Lieb!
Er hat mir Licht gebracht,
o welche Lieb!
Als dort am Kreuzesstamm Jesus,
das Gotteslamm,
mein Elend auf sich nahm,
o welche Lieb!

Dir nur sei Lob und Ehr,
o welche Lieb!
Jesus, mein Gott und Herr,
o welche Lieb!
Mein ganzes Leben lang
schalle mein Lobgesang
Stets Dir mit Jubelklang:
"" O welche Lieb!"""
6132;O Welt, sieh hier dein Leben;Bb;"O Welt, sieh hier dein Leben
am Stamm des Kreuzes schweben,
dein Heil sinkt in den Tod!
Der große Fürst der Ehren
läßt willig sich beschweren mit Schlägen,
Hohn und großem Spott.

Wer hat Dich so geschlagen,
mein Heil, und Dich mit Plagen
so übel zugericht'?
Du bist ja nicht ein Sünder wie wir
und unsere Kinder; von Übeltaten
weißt du nicht.

Ich, ich und meine Sünden,
die sich wie Körnlein finden
des Sandes an dem Meer,
die haben Dir erreget das Elend,
das Dich schläget, und das
betrübte Marterheer.

Ich bin's, sollte büßen,
an Händen und an Füßen gebunden,
in der Höll. Die Geißeln und die Banden,
und was Du ausgestanden, das hat 
verdienet meine Seel.

Du nimmst auf deinem Rücken die Lasten,
die mich drücken viel schwerer
als ein Stein.
Du wirst ein Fluch, dagegen verehrest Du
mir den Segen, Dein Leiden muß
mein Labsal sein.

Ich bin, mein Heil,
verbunden all Augenblick und Stunden
Dir überhoch und sehr.
Was Leib und Seel vermögen,
das will ich billig legen allzeit
an Deinem Dienst und Ehr.

Ich will mich mit dir schlagen ans Kreuz
und dem absagen, was meinem Fleisch
gefällt. Was Deine Augen hassen,
das will ich fliehn und lassen,
gefiel es auch der ganzen Welt."
6133;O wie köstlich ist´s;G;"O wie köstlich ist´s zu wissen:
Jesus Christus, Er ist mein.
Der den Schuldbrief hat 
zerrissen, soll mein ein und
Alles sein !

CHORUS
Nah bei Jesus, nah bei Jesus,
Himmelsluft uns da umweht,
wenn vor Seinem Angesichte
still wir harren im Gebet.

Näher an Dein Heilandsherze,
sei die Losung Tag für Tag;
völliger Dir hingegeben,
ob auch komme, was da mag.

O, Du mein geliebter Heiland
mach vom eignen Ich mich frei,
dass mein Wirken und mein
Streben Deines Lebens Abglanz sei."
6134;O wie wunderbar;F;"O wie wunderbar, o wie wunderbar,
immer wieder rühm' ich's neu.
O wie wunderbar, o wie wunderbar
ist des Heilands Liebestreu'!"
6138;O wunderbar süß ist die Botschaft;;"O wunderbar süß ist die Botschaft!
So traut und so herzlich sie klingt;
verkündigt die ew'ge Erlösung,
die Jesus, der Heiland uns bringt.

Chorus
O glaub es und trau Seiner Gnade!
Sie fließt wie ein Strom auch für dich.
O glaub's und nimm an die Erlösung;
Sie gilt ja für dich und für mich.

Er stieg von dem himmlischen Throne,
verließ Seine Heimat voll Pracht,
zu brechen die Fesseln der Knechtschaft,
zu bringen das Licht in die Nacht.

O komm zu dem mächtigen Heiland!
Mühselig, beladen, komm her!
Sieh, wie Er am Kreuze gelitten;
vertrau Ihm und zweifle nicht mehr.

Kein andrer als Jesus kann helfen;
Es gibt ja kein anderes Heil.
Noch steht Er geduldig und wartet;
O komm und empfange dein Teil!"
6143;O, Die Tiefe Liebe Jesu;;"O, die tiefe Liebe Jesu!
Frei, unfassbar, mächtiglich
Rollet gleich dem weiten Meere
voll und segnend über mich.
Rings ergießt sich und umschließt mich
Seiner Liebe reicher Strom,
führt mich vorwärts, führt mich aufwärts
bis zur Ruh im Himmelsdom.

O, die tiefe Liebe Jesu!
Sei gerühmt von Ort zu Ort;
Wie Er liebet, immer liebet
ohne Wandel fort und fort!
Wie er uns so reich beschenket,
da er starb als Menschensohn,
wie Er unsrer stets gedenket
auch noch droben vor dem Thron.

O, die tiefe Liebe Jesu!
Niemand liebt so, Herr, wie Du!
Sie ist mir ein Meer von Segen
und ein Port zu süßer Ruh!
O die tiefe Liebe Jesu
ist des Himmels Himmel mir.
Sie erhebt zu Herrlichkeiten,
denn sie hebt mich, Herr, zu Dir!"
6144;O, Du Lamm Gottes;A;"O, Du Lamm Gottes, 
Du hast auf Golgatha 
herrlich gesieget. Amen, Halleluja! 
Du hast erworben Heil 
für die ganze Welt 
und hast auf's Völligste gezahlt 
das Lösegeld. 
Du riefst mit lauter Stimm' 
durch's Todes Nacht: 
Es ist vollbracht! Es ist vollbracht!

O, Wort des Lebens, 
hier kann mein Glaube ruh'n; 
auf diesen Felsen kann ich 
mich gründen nun. 
Ewig vollkommen ist unsres Gottes Heil. 
Nimm es, o Sünder, an, 
so wird dir's ganz zuteil! 
Nichts kannst du machen mehr, 
Er hat's gemacht: Es ist vollbracht! 
Es ist vollbracht!

O, Wort des Sieges! 
Wenn mir der Satan naht, 
blick' ich zum Helden, 
der ihn zertreten hat. 
In Jesu Wunden bin ich erlöst und frei; 
Sein lauter Todesruf 
ist nun mein Siegesschrei. 
Nicht soll mich fesseln 
mehr des Feindes Macht: 
Es ist vollbracht! Es ist vollbracht!

Jesus, mein Heiland, 
Dir sag' ich Preis und Dank! 
O Überwinder, hör meinen Lobgesang! 
In Deine Gnade hüll' ich mich tief hinein, 
in Deinem teuren Blut 
bin ich gerecht und rein. 
Ehr' sei dem Lamm, das rief, 
da es geschlacht't: Es ist vollbracht! 
Es ist vollbracht!"
6145;O, Du Sonne, Herrliche Sonne;;"In dem Herzen
glühet mir ein Glanz,
strahlender als Sonnenlicht,
aus den Augen
leuchtet er hervor
von Jesu Angesicht.

Chorus
O Du Sonne, herrliche Sonne,
meiner Seele wonnevolles Licht,
lass mich jubelnd schaun
in alle Ewigkeit
meines Jesu Angesicht.

Und es klingt und singt
in meiner Brust,
und es tönt empor zu Dir:
O mein König,
mein Geliebter Du,
gib neue Lieder mir!

Neuer Frühling
blüht im Herzen mir,
denn der König ist uns nah.
Alle Erdenmacht
wird dann vergehn, 
bald ist der Retter da!

Heilge Freude füllt die Seele mir,
Jesu Liebe, Fried und Ruh!
Und die Quelle aller Seligkeit,
mein Jesus, das bist Du!"
6150;O, ich liebe diesen Jesus;A;"O, ich liebe diesen Jesus, 
denn Er nahm mir meine Schuld!
O, ich liebe diesen Jesus, 
voller Gnad' und Huld!
Preis der wunderbaren Liebe, 
die Ihn trieb nach Golgatha.
Er gewann mein Herz für sich, 
als ich die Liebe sah."
6154;O, lass uns Jauchzen;G;"O, lasst uns mit Jauchzen erheben 
den Schöpfer und Herrscher der Welt, 
den HErrn, von des Güte wir leben, 
des Allmacht uns trägt und erhält!

CHORUS
Gelobt, gelobt, gelobt sei der HErr, unser Heil!
Wir trau'n auf Ihn, Er ist unser Gut, unser Teil!

Voll Liebe hat stets Er gewaltet 
und über uns freundlich gewacht, 
hat lieblich das Los uns gestaltet 
und hier uns schon glücklich gemacht.

Ihm, der uns durch Jesus versöhnet, 
der uns aus dem Staube erhob und uns mit 
Barmherzigkeit krönet, Ihm, 
Ihm gebührt Ehre und Lob.

O lasst uns mit jubelnden Chören 
Ihm stets unser Loblied erneu'n. 
Preist Ihn, alle Welt soll es hören, 
dass wir unsres Gottes uns freu'n."
6155;O, leg sie ab die schwere Last;A;"O, leg´ sie ab, die schwere
Last, die du so lang
getragen hast. Jesus
gibt Ruh´, o glaub es
nur. Sein Blut gab Er
für dich und mich."
6160;O, Ruf Mich An;;"""O ruf Mich an!""
So will der Herr dich weisen.
""O ruf Mich an in jeder Not!
Ich will dich retten,
und du sollst Mich preisen:
O ruf Mich an! Ich bin dein Gott;
Ich will dich retten,
und du sollst mich preisen,
o ruf Mich an! Ich bin dein Gott.""

O ruf Ihn an,
eh dir der Feind der Seelen
ein Leid getan, ein Leid getan.
Statt dich mit Furcht
und Zweifel müd zu quälen, 
o ruf Ihn an, o ruf Ihn an!
Statt dich mit Furcht
und Zweifel müd zu quälen, 
o ruf Ihn an, o ruf Ihn an!

O ruf Ihn an,
du tust es nie vergebens;
Sein Liebeplan, Sein Liebesplan
Bestimmt auch dich
zum Erben ewgen Lebens, 
o ruf Ihn an, o ruf Ihn an!
Bestimmt auch dich
zum Erben ewgen Lebens: 
O ruf Ihn an, o ruf Ihn an!

Nur Er allein,
nur Jesus kann befreien
vom Sündenbann, vom Sündenbann,
Er will dein Leben heilen
und erneuen.
O ruf Ihn an, o ruf Ihn an!
Er will dein Leben heilen
und erneuen.
O ruf Ihn an, o ruf Ihn an!

Er ist bereit,
Sich dir zu offenbaren, 
begehrst du Ihn, begehrst du Ihn
du sollst der Gnade
Herrlichkeit erfahren:
O huldge Ihm, o huldge Ihm!
Du sollst der Gnade
Herrlichkeit erfahren;
oh huldge Ihm, o huldge Ihm!"
6162;O, sel'ge Stunden im Gebet;D;"O, sel'ge Stunden im Gebet, 
wo alle Not der Welt vergeht, 
da knie ich an des Vaters Thron, 
Er kennt von fern 
mein Wünschen schon. 
In tiefem Gram, in Trübsalszeit 
hat für Sein Kind Er Hilf' bereit. 
Er des Versuchers Plan zerschlägt, 
wenn ich verharre im Gebet.

O, sel'ge Stunden im Gebet, 
wo Wonne uns und Glück umweht, 
wo unser Geist 
von Sehnsucht brennt 
und das Verlangen nach Ihm kennt. 
O, lasst uns eilen in Sein Licht, 
wo Er uns zeigt Sein Angesicht, 
und warten fröhlich früh und spät 
und Seiner harren im Gebet.

O, sel'ge Stunden im Gebet! 
Es dringt zu Ihm, was wir gefleht. 
Des Heilands Güt' und Freundlickeit 
den Wartenden Sein Heil verleiht. 
Weil Er mich heißt, auf Ihn zu schau'n, 
der Gnade und dem Wort zu trau'n, 
werf' ich auf Ihn, was mich bewegt 
und harre Seiner im Gebet."
6164;O, welchen treuen Erlöser;G;"O, welchen treuen Erlöser 
ich in meinem Heilande fand.
Lobpreis erfüllt meine Seele, 
meiner Sünden gedenkt Er nicht mehr.

CHORUS
Gnade machte frei! 
Gnade machte frei!
Meine Seele jauchzt: Halleluja!
Gnade machte frei!

Ströme von Licht und von Gnade 
erfüllen mein Herz mehr und mehr. 
Ich weiß, meine Sünd' ist vergeben 
durchs Blut meines Heiland's und HErrn.

Nichts kann von Jesus mich scheiden, 
durch Seinen Geist wohnt Er in mir. 
In Ihm bin ich sicher geborgen 
in Stunden von Sorge und Schmerz.

Ich bin nicht gerettet durch Werke, 
auch nicht durch mein Schluchzen 
und Schrei'n. 
Noch durch mein Mühen und Kämpfen - 
doch nur durch die Gnade allein."
6166;O, Wie Jubelt Meine Seele;;"O, wie jubelt meine Seele, Vater, 
über deinem Heil,
das in Jesu, dem Geliebten, 
mir, dem Sünder, ward zuteil!
Dass ich nun, ein Überwinder, 
durch das teure Blut gefeit,
siegreich dieser Welt begegne 
in dem heißen, heilgen Streit.

Alle Engel, helft mir tragen
Meines Reichtums Überschwang,
helft mir diese Gnade preisen, rühmen
all mein Leben lang! 
Eilt gleich Winden durch die Lande,
kündet Jesu Herrlichkeit,
Gottes wunderbare Liebe 
Allen Völkern weit und breit.

Halleluja, lieber Vater, 
Halleluja ewig Dir!
Halleluja, König Jesus! 
Halleluja singen wir!
Und mit Halleluja siegen wir im Glauben
Wie ein Mann,
dass die ganze Welt erfahre,
dass der Glaube alles kann."
6167;Ob Die Sonne Morgen Scheinet;;"Ob die Sonne morgen scheinet,
ob der Himmel grau und trüb`,
ob mein Herze lacht ob`s weinet,
ich halt` fest an Jesu Lieb`.
Wenn die Zukunft auch verborgen,
ist Sein Wort mir doch bekannt;
Er trägt alle meine Sorgen,
und Er führt mich an der Hand.

CHORUS
Was mir morgen schon begegnet,
ahn` ich nicht, kann`s nicht erseh`n.
Doch der heut` mich reich gesegnet,
wird auch morgen mit mir geh`n.

Auf dem gold`nen Weg zum Leben
wird die Bürde sanft und leicht.
Hinter Wolken, die da schweben,
glänzt das Licht das nimmer weicht.
Über Bergen hoch erhaben,
über`m Regenbogen weit,
strahlt die schönste aller Gaben,
Er die Sonn` der Herrlichkeit.

Was die Seele auch beweget,
mag es Not und Armut sein.
Der den Sperling nährt und pfleget,
lässt mich nimmermehr allein.
Auf dem Pfad, den Er bereitet,
sei`s durch Feuer oder Flut,
folg` ich Ihm, Der mich geleitet,
und mich deckt mit Seinem Blut."
6188;Oh Das Blut So Teuer Mir;;"Oh, das Blut, so teuer mir,
schützt vor Sünd` mich für und für,
löst von Furcht und Zweifelspein.
Das teure Blut macht frei und rein."
