1262;Ee Jehovah, kibwone taing'ung';;"Ee,Jehovah, kibwane ta-ing'ung' ra,
Kisachini bichu itunigei.
'Gochi chamnyeng'ung` ak  kaberureng'ung'
Chu kaituiye koek agenge.

Ee, Jehovah, kisomjini bichuguk
Muita-et ne o ak boiboi-yeng'ung`.
Toret ichek kochamin ak komang'un
Si ma ywei nyalllda anan me-et.

Ee, Jehovah, igochi chu koteech ge
Asi kogasyin eng' chamnyet ne o.
Ye tun  kabek betusiekab sobenywa
Imut kotebi koboten koigeny."
1866;haleluya! kagotilila Jesu;;"Kirootei korotikab Yetindet
Che kigoba amu ane.
Imuchi choto koun chalwogik;
Itilila ane.

CHORUS
     Haleluya! Kagotilila Jesu;
     Kagotacha eng' chamnyet,
     AK kogona boiboiyet.
     Ee, Haleluya! Ka-anyoru yetunet;
     AK kotilila; itilila.

Ma walaksei korotichu agoi;
Kimen choto eng' kotugul.
Bik tugul Che lusyotin eng' tengek
Kosichei yetunet.

Mami kiy ne  undoi chalwogikyok  -
Korotikab Jesu kityo;
AK chi tugul ne somei Yetindet
Konyochin kaat  Ine."
2269;HI LE MAHLWENE KA WENA;;"Hi le mahlwen‘ ka wena,
Tatana wa hina;
Hi kombela tintswalo,
Hi ko ku khongela.
Hi swi twile swirilo
Swa la‘va lovaka,
Ha khongelela vona,
Hosi va hanyisi.

Matiko la‘yo tala
Ma le munyameni,
Va ha ri le ndleleni
Ya khombo ni rifu.
Va twele vusiwana,
Va nyikeni Rito,
Susa munyama wa vo,
Hi ku vonakala.

Rhumela vadyondzisi,
U va nyika ntamu,
Va ta va byela vanhu
Timhaka ta wena.
Fambisa Evangeli
Misaven‘ hinkwayo,
Byisa vatsendzeleke
Endyangweni wa ku.

Hantlisisa mikarhi
Le‘ya ku saseka,
Loko vanhu hinkwavo
Va tiva ta wena;
Va amukela Hosi
Muendli wa vona,
Va rhandza Yesu Kriste
Muferi va vona.
"
2286;Himasuku Hikwawo;;"Himasuku Hikwawo
Hi kensa Hosi"
3257;Ichechu ng'alekab Jesu;;"Ichechu ng'alekab Jesu
Che kimwa-ei eng' tulwet,
Che kimwachin kasubikyik -
Ng'alek che bo boiboiyet.

Boibo-en ichek Che bonon
Nguno eng' tamirmiriet,
Amu nenywanet bororiet  -
Bororietab kipsengwet.

Boiboi Che arogendos kot
Amu tatun kigaigoi.
Baibai agine ne tala
Amu ta kobo-u ng'ony.

Boibo-en che amei rubet
Agobo imandanyi,
Amu tun igochin  Jesu
Kobiyong'so eng' barak.

Boibo-en che tinyei rirge
Amu nyoru rirenet.
Baibai agine ne tilil
Amu keerei  Jehovah."
3323;Il ne commencera rien;;"Il ne commencera rien s'Il ne peut l'achever,
Il ne commencera rien s'Il ne peut l'achever.
S'Il a sauvé ton âme, 
Il va donc te guérir;
Il ne commencera rien s'Il ne peut l'achever.";;
3351;Imi kwenunyo nguno Kiptaiyat;;"Imi kwenunnyo nguno, Kiptaiyat;
Achame arikyin eng' kayanet.
Amache abwat me-eng'ung',  Jesu;
Amu noto anyone ta-ing'ung`

Kanyonji nguno Meseng'ung', Jesu,
Ki-ing`atech keyai ko u nito:
Nito yamda-et ne kiting'ege
Ye kimi tugul koboten, Jesu.

Ye anam nguno makatiandani
Aba-ege Makatiatab Sobon.
A-ee divaik Che mi kikombani,
Che karogutletab korotiguk.

Siirtoi kochoktoi karogutichu,
Ago magoi siirto yamdaoni,
Amu ye tun kemite kipsengwet
Ketinye yamdaonito agoi."
3355;Imuchi konyo Jesu eng' lilindonyi;;"Imuchi konyo Jesu eng' lilind`anyi
Ye ta  ko-imen eng' mesundeitab Karon,
Anan ye ka-eech ak kotoi koluu emet,
Kotaach Inendet bikyik.

CHORUS
     Ee Kiptaiyandet, tianitu?
     iI ketien kilosu,
     ""Weeksei Jesu! Haleluya!
     Haleluya, iman! Haleluya, iman!

Imuchi Jesu konyo Karon anan bet;
Imuchi konyo koskoleny anan kemoi;
Nyonei Yetindet komutech eng' lilindo,
Ye taachei Ine bikyik.

Boiboiyet ne o ngimutech kesoptosi,
Si kebagakte yomsosiekab ng'onyuni.
Ngo kanabech Yetindennyo eng' eunnyi
Ko ki boiboen mising'"
3357;Imuta Jesu kotugul;;"Imuta Jesu kotugul;
Igoigo-a noto mising
Eng` kiy tugul, eng` ui tugul,
komuta eng' eunnyi.

CHORUS
     Imuta Jesu kotugul;
     Imuta eng' bandanyu.
     Asubi Inendet iman,
     Amu imuta eunnyi.

Ye tesak nyalilwogikyuk,
Anan ngo mi kalyet ne o,
Betusiek tugul Che bwanei
komutata eng eunnyi.

Aname eutab Jesu;
Ma a-ng`unyng`ung'jni Ine.
Abaibai eng` oldo tugul
Amu imu-ta eunyi.

Ye `gesgei boisiennyu eng` ng`ony.
Ye  ka-atar tugul iman.
Ko maiywei agot meet
amu imuta eunnyi."
3439;Ing'eet boisieng'ung';;"I-ng'eet boisieng'ung'
Eng' Tamirmirieng'ung'.
I-giilech eng' ngolyondeng'ung'
Kechuuljige inne.

CHORUS
     I-ng'eet boisieng'ung',
     kigutung'jinin ra.
     nyo rong'wech Tamirmirieng'ung'.
     Nyo si iberurech.

I-ng'eet boisieng'ung',
Eng' bik Che nyaluldos.
Iluuchi chamnyeng'ung' ne o
Che kigowegei let.

I-ng'eet boisieng'ung',
Igimit lagoguk.
igochi bik kogas rubet
Agobo ng'aleguk.

I-ng'eet boisieng'ung',
ltililech, Jesu.
Inyiitwech Tamirmirieng'ung'
Si keotin komie"
3440;Ingogas bik tugul;;"I-ngogas bik tugul logoiyweK Che miach!
Obaraste ng'alek Che bo yetunet!
I-ngoyom ng'alechu komoswek tugul.
I-ngogas tugul eng' ng'ony!

CHORUS
I-ngogas tugul! I-ngogas tugul!
Onge-amji bik Che mi emotinwek.
Kuurei Yetindennyo bik che lusyotin.
I-ngogas tugul eng' ng'ony!

Mat kogage bik che machei yetunet.
Mi kasarta nguno; i-ngochok tugul!
Kimwa Jesu kole, A Oret iman.
I-ngogas tugul eng' ng'ony!

Tebyei arorutik Che bo Kwandanyo;
Sichei sorunet che 'yani Yetindet.
Kiberuri bik Che 'giiljingei Ng'alek.
I-ngogas tugul eng` ng'ony!"
3737;Jehovah Irimet ne kim;;"Jehovah irimet ne kim
Ne mwechin bik the 'yanotin;
Ne toretech eng' maranet
Ye kinyalildosi mising'.
Amu cheng'ei bunyot
Oret ne ng'emenech;
0 kot ng'omnatennyi,
Karikyik ko wechet;
Ki ng'alindet koboch eng' tai.

Ngot kimang'u kimnatennyo.
Koek anyun buch boriennyo;
Ago mi kobotech Ne Kim
Ne kigoyokwech Jehovah.
ilen ng'o Inendet:
Kristo Jesu Ine.
lnendet lnegei
Ne bo-u lugosiek.
Mami age ne 'terterwech.

Agot ngo nyiitat ng'onyuni
Kimnatosiekab Setani,
Ko magiywei am u kicham
Kiptaiyandet koterterwech.
Magitoptobeni
Eng' bunyot o-indet;
Ma kiy neregekyik.
Amu wendi me-et.
Iterterisie' Imanit."
