5214;MOTO TE AKOKANI NA YESU;;"[MOTO TE AKOKANI NA YESU
MOTO TE AKOKANI NA YE
MOTO TE AKOKANI NA YESU
AZA, AZALITE]  X2

[NA LUKI, LUKI, NIOSO, NIOSO
NA BA LUKI WAPI, WAPI
MPE NA ZUNGULUKI NIOSO, NIOSO
AZA, AZALITE]   X2"
5223;Mpembe koleka matandala;;"Nkolo Yesu nalingi kobonga be;
Nalingi Osikola ngai mobimba;
Buka bikeko bengana banguna;
Sukola ngai, nakoma mpenza 
 mpembe.

Chorus
Mpembe koleka matandala;
Sukola ngai, nakoma mpenza 
 mpembe.
Mpembe koleka matandala;
Sukola ngai, nakoma mpenza 
 mpembe.

Nkolo Yesu nasengi Yo
 na kimya,
Mpe nakozela na makolo na Yo;
Makila na Yo ekopetola ngai,
Sukola ngai, nakoma mpenza 
 mpembe.

Nkolo Yesu nakozela na kimya,
Yaka, pesa ngai motema ya sika;
Oboyaka te babelemi na Yo;
Sukola ngai, nakoma mpenza 
 mpembe.";;
5225;Mposa ngai nakende kuna;G;"Ndako na lola kitoko be,
Mposa nakende kuna;
Liwa, mpasi ezali te,
Mposa nakende kuna.

CHORUS
Mposa nakende kuna,
Mposa nakende kuna;
Ndako na lola kitoko be,
Mposa nakende kuna.

Ekongenga koleka moyi,
Mposa nakende kuna;
Yango ekozala mpo na ngai,
Mposa nakende kuna.

Na nse bato baluki ndako,
Mposa nakende kuna;
Nde ndako ya nse ekobeba,
Mposa nakende kuna.

Nkolo, Ye malamu mpo na ngai,
Mposa nakende kuna;
Yambo namona ndako yango,
Mposa nakende kuna.";© Public Domain;
5293;Mwana Mpate;;"Mwana Mpate na nsango
  oy'a ngolu,
Nayoka nde mongongo,
Maloba n'ekulusu :
Bazwi Ngai mpo na yo,
Batioli, babeti,
Mpe bazokisi Ngai,
Mpo na mabe na yo.

Mwana Mpate na nsango
  oy'a ngolu,
Nasumuki mpe nayei,
Nabondeli, yanola!
Nalataki 'ekoti
Ya nzube mpo na yo,
Mpe nabetamaki 
Mpo na mabe na yo.

Mwana Mpate na nsango
  oy'a ngolu,
Na motema lekisa
Makila na yo, Nkolo !
Natobolamaki,
Makila' etangaki,
Mpe elimwisaki
Bomoi mabe na yo.

Mwana Mpate na nsango
  oy'a ngolu,
Namitiki, nandimi;
Bolimbisi nayambi;
Na mwana 'asikwami
Mpe akotosa Ngai,
Napesi bosantu
Mpe bonzenga na Ngai.";© Public Domain;
5478;N'ebale Congo;;"N'ebale Congo ngai nakei,
Koyembaka;
Mongongo ya lola mpe ya nse,
Eyeli ngai' esengo;
Nyonso' etalisi ngolu na Yo,
Mosikoli,
Oyei na ekolo na ngai,
Mpo na kobikisa ngai.

Oh! lisolo ya kokamwa,
Akufeli ngai;
Yesu Mokonzi na Nkembo,
Ngai ndeko ya Mokonzi.

Boumbu na ngai esili!
Nzambe ayei,
Kobongola moto mabe,
Mpe Akopesa pole;
Nkisi te, bikeko mpe te,
Botutu'esili;
Mpo na oyo akondima:
Yesu Alongi liwa.

Lisolo etondi nkembo,
Akufeli ngai;
Yesu Mokonzi na nkembo,
Ngai ndeko ya Mokonzi.

Lualaba ekoyemba : 
Klisto Ayei;
Congo nganga mpe makasi,
Ete Ye nde Molongi;
Ubangi lobaka na nse : 
Azali koya.
Mpe ekelamu mobimba,
Eyanola elongo :

Lisolo ya likamwisi : Akufeli ngai.
Yesu Mokonzi na nkembo,
Ngai ndeko ya Mokonzi.";;
5479;N'eloli moyi ekolala;;"N'eloli moyi ekolala,
Ekomi suka na mobembo;
Mpe namoni ntango ekoki,
Ntango moyi ekolalaka.

CHORUS
Tokomi na suka,
Ya mobembo mpenza;
Tokomi na suka,
Ya makambo manso.

Mpe botala pole ya mpokwa,
N'eloli engengi mpo na ngai:
Emonisi Mwana na Moto,
Nandimi, nandimi yango.

Mopaya tokomi na suka,
Tolonga mokili tokende;
Kebaka! ngonga nini?
Tolonga mokili tokende.";© Public Domain;
5482;Na bomengo monene;;"Na bomengo monene,
Nalingi na mpiko
Kosanzola boboto
Na Yo Nkolo.

Mpo na ngai n'ekulusu
Makila etangi,
Mpe bolingo na Tata
Eyeli ngai.

Mbeka na Yo'elongoli
Mpe masumu ma ngai, 
Epesi ngai bosembo,
Kimia na Yo.

Libula nazwi na Yo
Kati na bondimi,
Mpe motema napesi
Nyonso na Yo.

Wa Yo kati na bozwi
Ata na bozangi,
Wa Yo kati na mpasi
To bokono.

Ngai wa Yo na mokili, 
Wapi nazeli Yo;
Wa Yo pene na Tata
Mpo na seko.";;
5483;Na bomoi na ngai;;"Na bomoi ngai,
Na bomoi ngai,
Kosalela Yesu Mokonzi !

Motema ngai,
Na bomoi ngai,
Nakolinga Yesu Mokonzi !

Monoko na ngai,
Monoko na ngai,
Nakoteya Yesu Mokonzi !

Na miso na ngai,
Na miso na ngai,
Nakomona Yesu Mokonzi !

Maboko na ngai,
Maboko na ngai,
Nakosimba Yesu Mokonzi !

Makolo ngai,
Makolo ngai,
Nakolanda Yesu Mokonzi !

Matoyi na ngai,
Makolo ngai,
Nakoyoka Yesu Mokonzi !";© Public Domain;
5485;Na Klisto nde;;"Na Klisto nde nakolikya,
Ye pole mpe nguya na ngai;
Libanga makasi mpenza, 
Na mbonge mpe na mipepe ; 
Kimya monene ngai nazwi,	
Nakobanga lisusu te;
Nakotalela se Klisto,	
Ye nde Mobondisi na ngai.

Klisto ayaki na nzoto,
Ye litondi ya bonzambe;
Ye libonza ya bolingo,
Atiolamaki na bato;	
N'ekulusu Akufaki,		
Nkanda na Nzambe'esilaki;
Azwaki masumu na ngai,
Na kufa na Ye nabiki.

Mpe na nse Akundamaki,
Klisto, pole ya mokili;
Na nkembo Abelemaki,
Mpe Abimaki na nkunda;
Wana Klisto Alongaki,
Nasikwami na masumu;
Ngai nakomi mwana na Ye,
Uta na makila na Ye.

Ngai nakobanga kufa te,                    
Nguya na Ye kati na ngai;
Na bomoi na nga awa nse,
Klisto nde Akokamba ngai;
Lifelo ekokoka te kobotola ngai 
na Klisto;
Ye azonga to nakufa,
Nguya na Ye esimbi ngai.";;
5487;Na mboka ya nkembo;;"Makanisi na ngai ekei na lola,
Na mboka ya nkembo,
Nalingi kozala ná Mobikisi,
Na mboka ya nkembo.

Chorus
Ekokota ngai n'ekuke,
Na mboka ya nkembo;
Nakonganga : Aleluya !
Na mboka ya nkembo.

Esengo mpo nakozala ná Yesu,
Na mboka ya nkembo;
Nakosanzola Nkombo na Ye sêko,
Na mboka ya nkembo.

Yaka, moninga, tokende elongo,
Na mboka ya nkembo;
Tokozwa ntango ya kosanzola Ye,
Na mboka ya nkembo.";© Public Domain;
5488;Na Mobembo, Banga te;;"Na mobembo, banga te,
Yesu azali liboso,
Yesu Ye Mosikoli,
Bila Ye kati na kondima,

Mpe soki okwei na nzela,
Tala Yesu Mokonzi,
Azala na likolo,
Mpe Akobondela mpo na yo,

Sikawa simba loboko na Yesu,
Akopesa yo esengo ya seko
Amipesaki mpo na yo,
Bila Ye kati na kondima.";Shekinah Tabernacle;
5489;Na Nkombo na Yesu;;"Na Nkombo na Yesu,
Na Nkombo na Yesu
Tozali n'elonga,
Na Nkombo na Yesu,
Na Nkombo na Yesu
Moyini akokima.
Soki toyei na Nkombo'a Yesu
Nani'akotelemela?
Na Nkombo kitoko ya Yesu,
Tozali n'elonga.";© Public Domain;
5490;Na Ntango moke;;"Na ntango moke
Tokomona Mokonzi !
Na ntango moke
Tokomona Mokonzi !
Na ntango moke
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Tokobela te,
Tokomona Mokonzi !
Tokobela te,
Tokomona Mokonzi !
Tokobela te,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Tokokufa te,
Tokomona Mokonzi !
Tokokufa te,
Tokomona Mokonzi !
Tokokufa te,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Satana'akweyi,
Tokomona Mokonzi !
Satana'akweyi,
Tokomona Mokonzi !
Satana'akweyi,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Tokosepela,
Tokomana Mokonzi !
Tokosepela,
Tokomana Mokonzi !
Tokosepela,
Tokomana Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Nkembo'aleluya,
Tokomona Mokonzi !
Nkembo'aleluya,
Tokomona Mokonzi !
Nkembo'aleluya,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Yemba 'Ozana,
Tokomona Mokonzi !
Yemba 'Ozana,
Tokomona Mokonzi !
Yemba 'Ozana,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !";© Public Domain;
5491;Na ntango moke (Bientot dans la douceur);;"Mboka moko ya pole ezali,
Na bondimi tomoni yango;
Tata azali kozela biso,
Abongisela biso ndako.

CHORUS
Mpe tokokutana,
Na ntango moke ngambo y'ebale;
Mpe tokokutana,
Na ntango moke ngambo y'ebale;

Tokoyemba ngambo ya ebale,
Nzembo kitoko, epambwami;
Mpe mawa na biso ekosila,
Mposa ya bopemi esili.

Tokokumisa, tokosanzola
Tata na lola, Ye Malamu;
Mpo na bolingo na Ye ya nkembo,
Mpe mapamboli mabongi be.";© Public Domain;
5492;Na ntango moke ntongo etani (Dans peu de temps );;"Mbala mingi tomemami na mbonge
  ya ebale,
Ntango moko pole mpe ntango
  mosusu molili;
Kuna mboka kitoko, wana
  londende elimwe,
Na ntango moke nde tokososola.

CHORUS
Na mwa ntango, ntongo etani,
Wana babulami bakosangana;
Mpe tokoloba ndenge tolongaki,
Na ntango moke nde tokososola.

Mbala mingi tozangi na mokili oyo 
   ya nse;
Tozali na nzala, na bokono, tozangi
   ndako;
Nde tokolikya na Nkolo bo elobi
   Liloba,
Na ntango moke nde tokososola.

Mimekano mileki, mpe tozangi
  kososola 
Ndenge Nzambe alingi kokamba
  biso na mboka;
Azali kosenzela, tobila Ye kino liwa,
Na ntango moke nde tokososola.

Mbala mingi masenginya mayeli
   biso mpwasa;
Mitema mizokisami na matioli ya
  bato;
Mpo nini tomekami wana tosali
   bolamu,
Na ntango moke nde tokososola.";;
5495;Na Ye Oyo  Asukolaki;;"Na Ye Oyo' asukolaki
Mpe'alingaki biso;
Asikoli na makila,
Topesi nkembo, nkembo
Mpe masanzoli.

Toyemba nzembo na sika
Mpo na Mwana Mpate,
Molongi'abimi na nkunda,
Ee, nkembo, nkembo, nkembo
Mpe masanzoli.

Tokumisaka Molongi, 
Yesu Mobikisi;
Alongi banguna banso,
Ee, nkembo, nkembo, nkembo
Mpe masanzoli.

Akozonga uta lola, 
Banso bakomona; 
Mokili'ekosanzola Ye,
Ee,nkembo, nkembo, nkembo
Mpe masanzoli.";;
5501;Nafukami n'Ekulusu;;"Nafukami n'Ekulusu,
Na makolo na Nkolo,
Pene na Ye, ngai nandimi
Kozala moyekoli;
Mpate na etonga na Ye,
Na loboko ya Nkolo;
Na ngomba to na matiti,
Esengo na motema.

CHORUS
Nafukami n'Ekulusu,
Na makolo na Nkolo,
Pene na Ye, ngai nandimi
Kozala moyekoli.

Uta ntango yango esengo
Ezali na motema,
Longwa mitungisi na ngai
Na Yesu ngai nalongi;
Longwa bilulela mpamba,
Mokili ekosaki ngai;
Nazwi kimia oyo ya sôlo,
Na makila na Yesu.

Soki mosala esili,
Nakokota na mboka
Epai Molongi ya liwa
Azali kozela ngai;
Kuna nakoyemba nkembo
Ya Yesu Mosikoli 
Oyo'akufelaki ngai
Mpe nabiki libela.";;
5510;Nakamati njenje;;"Nakamati njenje,
Koyembela Ye,
Koyemba elonga,
Kino na lola.
Mawa yonso esili,
Esengo ezongi ;
Ngai nazwi ndako 
Kuna na lola pene na Yesu.";© Public Domain;
5511;Nakani;;"Nakani mpe ngai nakozela te,
Mokili ekobenda;
Biloko minene, mpe kitoko
Bikobenda miso.

CHORUS
Nakende na Ye na
Esengo, ngai nsomi,
Yesu, Yo monene,
Nabelema na Yo

Nakani koya na Mobikisi,
Kotika masumu;
Azali sembo, mpe atondi na
Maloba na bomoi.

Nakani kobila Mobikisi,
Sembo ntango nyonso;
Kosalaka se mokano na Ye,
Ye nzela na bomoi.

Nakani kokota na bokonzi,
Kotangwa na mabe;
Ata nani atelemela ngai,
Nsuka se nakota.

Nakani, mpe nani'akende na ngai?
Ndeko, yaka noki;
Toteyami, Molimo'akokamba,
Lolenge ya lola.";© Public Domain;
5512;Nakobika;;"Yowani'anetwi na mokolo ya
  Nkolo,
Ayoki na lola mongongo koloba:
Ngai'Alifa mpe Omega,
Ebandeli mpe Suka,
Nakobika mpo na seko.

Nakobika, nakobika,
Nakobika mpo na seko.
Nakobika, nakobika.
Nakobika mpo na seko.

Makila na Yesu
Oyo ya motuya,
Makila na Yesu,
Ekosukola ngai.

Na ntango moke
Tokomona Mokonzi !
Na ntango moke
Tokomona Mokonzi !
Na ntango moke
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Tokobela te,
Tokomona Mokonzi !
Tokobela te,
Tokomona Mokonzi !
Tokobela te,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Tokokufa te,
Tokomona Mokonzi !
Tokokufa te,
Tokomona Mokonzi !
Tokokufa te,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Satana'akweyi,
Tokomona Mokonzi !
Satana'akweyi,
Tokomona Mokonzi !
Satana'akweyi,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Tokosepela,
Tokomana Mokonzi !
Tokosepela,
Tokomana Mokonzi !
Tokosepela,
Tokomana Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Nkembo'aleluya,
Tokomona Mokonzi !
Nkembo'aleluya,
Tokomona Mokonzi !
Nkembo'aleluya,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !

Yemba 'Ozana,
Tokomona Mokonzi !
Yemba 'Ozana,
Tokomona Mokonzi !
Yemba 'Ozana,
Tokomona Mokonzi !
Aleluya, Aleluya,
Tokomona Mokonzi !";;
5513;Nakokende kino na suka;Ab;"Nkolo nakotambola na pole,
Ekongengela ngai uta na lola;
Seko nakabwani na mokili,
Nakende na Yesu kino na suka.

CHORUS
Nakokende kino na suka,
Elongo na batiolami na Nkolo;
Mpe ngai nakotala basusu te,
Nakokende, Yesu, kino suka.

Mingi mpe babandaki mobembo,
Kasi baboyi kokoba na pole;
Pole ya sika mingi balandi,
Nde moke bakani kokoma suka.

Natambola bobele na Yesu,
Mpe napema likolo na libanga;
Elongo na Ye nazala seko,
Nazonga nsima te mpo nazanga te.

Ndeko mema ekulusu na yo,
Tika mokili, tala yango mpamba;
Tekisa nyonso, pesa babola,
Kende na Yesu Klisto kino suka.";© Public Domain;
5514;Nakokweya te;Ab;"Yesu Mobikisi, nakokweya te;
Na bolingo na Ye, nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.

CHORUS
Nakokweya, soko moke te,
Nakokweya, soko moke te;
Lokola nzete pene na ebale,
Nakokweya te.

Ee kati na Klisto, nakokweya te;
Nabolingo na Ye, Nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.

Soko nandimi Ye, nakokweya te;
Akotika ngai te, nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.

Nkembo Aleluya, nakokweya te;
Longo na ngai Yawe, nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.

Ata lifelo eyei, nakokweya te;
Yesu Asimbi ngai, nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.

Ata mbonge eyei, nakokweya te;
Libanga'a Bileko, nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.

Kati na bolingo, nakokweya te;
Na Ye ngai nalikyi, nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.

Nakolia Liloba, nakokweya te;
Azali Mokambi, nakokweya te;
Lokola nzete pene na ebale,
Nakokweya te.";© Public Domain;
5515;Nakonetwa;;"Ntongo kitoko nyonso esili,
Nakonetwa;
Na ndako' epai Yesu na ngai azali,
Nakonetwa.

CHORUS
Nakonetwa, ô nkembo,
Nakonetwa;
Na suka, aleluya ntango moke,
Nakonetwa.

Na mwa ntango moke etikali,
Nakonetwa;
Na mboka oyo' esengo ezali,
Nakonetwa.

Ntango bomoi na ngai ekokende,
Nakonetwa;
Lokola ndeke akongalami,
Nakonetwa.";© Public Domain;
5516;Nakozala wana;Ab;"Ntango mobikisi'Akobianga,
Nakoyoka, nakoyanola,
Ekobianga Ye, nakondima,
Nakozala wana, nakoyoka
  nkombo.

CHORUS
Nakozala wana,
Nakozala wana,
Nakozala wana,
Nakoyoka nkombo.
Nakozala wana,
Nakozala wana,
Nakozala wana,
Nakoyoka nkombo.

Soki motema na ngai sembo,
Ekobianga Ye, nakoyoka,
Soki motema na ngai sembo,
Nakozala  wana, nakoyoka nkombo.

Soki elamba na ngai mpembe,
Ekobianga Ye, nakoyoka,
Soki elamba na ngai mpembe,
Nakozala  wana, nakoyoka nkombo.";© Public Domain;
5520;Nalingi komona Ye;;"Na mboka nakotambola mpe
  koyemba,
Kokamba bato kuna na ekulusu;
Mbanzi mingi ezokisi motema na
  ngai,
Nkolo akokamba, na Ye nalongi.

CHORUS
Nalingi komona elongi na Ye,
Mpo na seko nayemba ngolu na Ye;
Na nzela ya nkembo tika nanganga,
Mitungisi'esili, nasepeli be.

Na mosala na Nkolo soki molili,
Nakobelema na Ye angengela ngai;
Mitambo ya Satana mitungisi ngai,
Nkolo'akei  liboso, kokamba manso.

Kati na lobwako natomboli miso,
Mpe namoni Nkolo kokamba
  etumba;
Asemboli loboko epai na ngai,
Akokamba ngai mpe nakei liboso.

Soki mbonge emati uta ewelo,
Nde Nkolo akotambwisa bwato
  na ngai;
Akokamba ngai kati na mokili'oyo,
Azali moninga, ô nalingi Ye.";© Public Domain;
5521;Nalingi Ye;C;"Mokili elongwi kati na ngai;
Na Makila bobangi esili;
Nangumbami kuna n'ekulusu;
Makila na Yesu ekopetola ngai.

CHORUS
Nalingi Ye, nalingi Ye,
Mpo alingaki ngai; 
Azwelaki ngai lobiko, 
N'ekulusu.

Nabungaki kati na masumu;
Mokangami ya mposa ya nzoto;
Nabangaki kondimela Nzambe;
Sikawa nasukolami na Makila.

Ngai moumbu Klisto Asikoli;
Mokufi miso namoni pole;
Nakufaki, Apesi ngai bomoi,
Mpo na kosakola kimia na mokili.";© Public Domain;
5528;Namona yo;;"Namona Yo mokonzi,
Ya bondimi na ngai;
Na bolembu makasi,
Nakosala nini?

CHORUS
Mokolo, ngonga nyoso,
Nasengeli na Yo;
Yaka Yesu, zalaka
Pene na ngai.

Banguna babombami,
Pene pene na ngai;
Bango baleki mingi,
Nakosala nini?

Mikolo ya mipepe,
Ya mbonge mpe nsomo,
Wana mpiko esili,
Nakosala nini?

Yesu, bozali na Yo,
Nde bomoi mpe kimia;
Kimia kati na mpasi,
Mpe bomoi libela.";© Public Domain;
5529;Namoni ebale ya makila;;"Na ngomba n'ekulusu,
Nyongo efutami,
Elikya mpo na lobi
Engengi na nzela.

CHORUS
Namoni' ebale'a makila,
N'ekulusu'etioli,
Mbonge uta kiti'a Nzambe
Ekiteli biso.

Kokweisama esili
Mpo kopengwisa ngai
Mosika na lobiko,
Ayei kati na ngai.

Wana mpasi, elobi:
""Tika kobondela;""
Nde ngai natali Yesu,
Asengi naloba:	

Tokokoma na lola
Kuna bomoi seko,
Nzembo ya basikwami
Bakoyemba boye:";;
5530;Namoni nzela;;"Namoni nzela ekomema na lola,
Kati na mboka'a nkembo;
Yesu ye nde akongengela yango
Azali kokamba ngai.

Chorus
Namoni nzela, namomi nzela;
Nkembo, aleluya,
Namoni nzela.

Nabanga te Yesu azali pene,
Nabunda ná monguna,
N'esengo nakoyembela Mokonzi,
Kati na nzela'a nkembo.

Yesu akokamba kino na suka,
Ngai natiki masumu;
Nakokoma na ekuke ya wolo,
Esika ya bopemi.";© Public Domain;
5533;Nandimeli Nkolo Nzambe;Bb;"Nandimeli Nkolo Nzambe,
Akosala oyo' alaki;
Ndima, tosa mpe lobaka :
""Ngai nandimeli Nzambe.""

Olingi kozwa lobiko,
Molimo 'Santu mpe nguya?
Ndima, tosa mpe tatola:
""Ngai nandimeli Nzambe.""";© Public Domain;
5534;Nandimi sôlo;;"Nandimi sôlo: Yesu wa ngai!
Ngai nameki elengi 'a lola!
Nabiki sôlo na Molimo,
Napetolami na makila.

CHORUS
Lisolo na ngai, nzembo 
  na ngai,
Kokumisaka Mobikisi. 
Lisolo na ngai, nzembo 
  na ngai,
Kokumisaka Mobikisi. 

Botosi mpenza, kitoko be,
Konetolama, ngai namoni;
Baanje kowuta lola bayei
Na ngolu sôlo mpe bolingo.

Botosi mpe manso mapemi,
Mobikisi Apamboli ngai;
Kosenzela, miso likolo,
Natondi na bolamu na Ye.";;
5540;Nasanzola;;"Emonaki ngai liziba,
Efungwami mpo na ngai, 
Mpe natosaki Molimo,
Alobi napetwama.

CHORUS
Nasanzola, Mwana mpate,
Akufelaki bato;
Banso bakumisaka Ye,
Mpo Makila ekopetola.

Ata nzela eyei moke,
Eloko ngai nasengi,
Mposa mpe mikano na ngai
Ezala na ntina te.

Moto na Nzambe epeli,
Ee! na motema na ngai,
Nakotika te koyemba,
Nkembo na Nkombo na Ye.

Nkombo na Ye' ekumisama,
Natondi na esengo;
Ye Alimbisi masumu,
Apetola motema.";© Public Domain;
5543;Nasikolami;;"Nakangamaki na boloko,
Mpe ngai nazangaki bonsomi;
Wana ngai nabiangaki Yesu,
Nkembo na Nzambe, nasikwami.

Chorus
Nasikwami, nasikwami,
Abuki minyololo na ngai;
Ngai nakomona Nkolo Yesu,
Nkembo na Nzambe,
Nasikwami.

Nazali komata likolo,
Molili na nzela elimwe,
Mpe ngai natelemi malamu,
Nkembo na Nzambe, nakokoba.

Ngai nakabwani na masumu,
Mokili ekobenda ngai te;
Nakobondela ntango nyonso,
Nkembo na Nzambe, nakokoma.";© Public Domain;
5544;Nasikwami;Ab;"Nasikwami, ngai natatola!
Nasikwami na Makila;
Nasikwami na ngolu na Ye,
Ngai mwana na Ye libela.

CHORUS
Nasikwami,
Na makila'a Mwana'a Mpate;
Nasikwami,
Ngai mwana na Ye libela.

Nakobika kati na Yesu,
Nazwi esengo ya sôlo;
Mpe pole ya bozali na Ye,
Ntango nyonso' ezali na ngai.

Nakokanisa Mosikoli,
Ntango nyonso na mokolo;
Mpe nakotika koyemba te,
Ntina na Bolingo na Ye.

Nayebi ngai nakomona Ye,
Nasepeli na Liloba;
Na bolingo Akamba ngai,
Na butu Apesi nzembo.";© Public Domain;
5546;Natambola pene na Yo;;"Ngai nazangi makasi,
Yesu batelaka ngai;
Nakosepela mingi,
Kotambolaka pene na Yo.

CHORUS
Natambola se na Yo,
Yesu yanolaka ngai;
Natambola pene na Yo,
Ezalaka se bongo Nkolo.

Na mokili ya mpasi,
Nani abatela ngai?
Amema mokumba na ngai,
Ezali bobele Yo Nkolo.

Wana ekokufa ngai,
Ntango'esili mpo na ngai;
Kamba ngai kati na kimia,
Na mboka ya Bokonzi na Yo.";;
5547;Natelenganaki mingi;;"Natelenganaki mingi,
Nazangaki mokambi !
Motema na ngai, na mposa,
Etondaki na mpasi.
Wapi loboko na nguya
Mpo ete esunga ngai,
Awa ngai kati na nzela
Namoni liwa koya.

Mobikisi, Nkolo Yesu,
Ayokeli ngai mawa;
Alobi : ""Ngai nalingi yo,
Nasopaki makila.""
Ô Yesu loboko na Yo
Esungi ngai na liwa,
Mpe opesi ngai likabo
Ya motema na sika.

Bolimbisi Ye apesi,
Yango elikya na ngai;
Napesi motema na ngai:
Eloko Ye asengi.
Ô Yesu loboko na Yo
Esungi ngai na liwa,
Mpe opesi ngai likabo
Ya motema na sika.

Sikawa, kati n'esengo,
Azali kokamba ngai;
Moko te akobotola 
Kimia nazwi na Klisto.
Yesu Apesi ngai kimia,
Apesi ngai bolingo;
Na Yesu ngai namipesi,
Sikawa mpe libela.";;
5548;Natiki nyonso;Eb;"Nyonso na Yesu natiki,
Nyonso na Ye napesi;
Nalingi Ye, nandimi Ye,
Nabika na Ye seko.

CHORUS
Natiki nyonso,
Natiki nyonso,		
Nyonso na Yo, Mobikisi,
Natiki nyonso. 

Nyonso na Yesu natiki,
Nafukami mpo na Ye;
Mposa ya mokili ekei,
Yesu okamata ngai.

Nyonso na Yesu natiki,
Nkolo nakoma wa Yo;
Pesa ngai Molimo Santu,
Nayeba' Ozali wa ngai.

Nyonso na Yesu natiki,
Nkolo ngai nayei na Yo;
Pesaka ngai nguya na Yo.
Mpe mapamboli na Yo.

Nyonso ya Yesu natiki,
Nayoki móto 'a bule;
Ô esengo ya lobiko,
Nkembo na Nkombo na Ye.";© Public Domain;
5553;Nayembela nzambe na ngai;;"Nayembela Nzambe na ngai,
Ntango nyoso, bipai binso,
Na bomoi na ngai
Nyonso'ekumisa
Nkombo na nguya y'Emmanuel!
Aleluya! Aleluya!
Ná banje kuna likolo,
Aleluya! Aleluya!
Tosanzola Emmanuel!

Nayembela Mosikoli,
Bolingo ya Mobikisi!
Liwa na Ye, oyo ya elonga,
Esikoli ngai na mabe,
Aleluya! Aleluya!
Nkembo na Yesu : nabiki!
Aleluya! Aleluya!
Nabikisami libela.

Tokumisa, tosanzola
Nkombo na Nzambe toyemba!
Kati n'esengo towumelaka!
Bino na mpasi, na mawa,
Aleluya! Aleluya!
Mpisoli epangusama!
Aleluya! Aleluya!
Ayeli bino esengo!";© Public Domain;
5554;Nazala Lokola Ye;;"Mopaya uta na Beteleme,
Tika nazala lokola Ye;
Ye Mobikisi, ngolu monene,
Tika nazala lokola Ye.

CHORUS
Lokola Yesu, lokola Yesu,
Tika nazala lokola Ye;
Ezali ngai kokende na nkembo,
Tika nazala lokola Ye.

Moyengebene mpe mosokemi,
Tika nazala lokola Ye;
Nalimbisami na ngolu na Ye,
Tika nazala lokola Ye.";© Public Domain;
5555;Nazali kati;;"Nazali kati na bato baye,
Balati bilamba ya mpembe; 
Nazali kati na bato baye, 
Balati bilamba ya mpembe.

Basukolamaki na makila, 
Nazali kati na bango;
Basukolamaki na makila,
Nazali kati na bango.

Yowani'amonaki bato yango,
Balati bilamba ya mpembe;
Yowani'amonaki bato yango,
Balati bilamba ya mpembe";;
5556;Nazali na mobikisi;;"Nazali na mobikisi mpenza,
Amipesaki mpo na ngai;
Akabi bomoi na Ye ya sembo,
Mpo akufa n'ekulusu.

CHORUS
Na ekulusu mpo na ngai ! 
Na ekulusu mpo na ngai !
Akamati lisumu' asikoli ngai,
Na ekulusu mpo na ngai !

Atiki nkembo na Ye na lola,
Mpo na mwango ya lisiko;
Amikitisi, akomi mpamba,
Mpo ete asikola ngai.

Anyokwami mpo na mabe na ngai,
Mpo na bokeseni na ngai;
Akumbaki mpe bokono na ngai,
Akufi mpo ngai nabika.

Abikisaki bandeko na Ye,
Ayambamaki na lola;
Azali koya, nde libombami,
Nazwi esengo ya seko.";© Public Domain;
5578;Ndenge Nazali;Eb;"Ezali ngai n'eloko te,
Bobele makila na Yo;
Okobianga ngai epai na Yo,
Mpate na Nzambe ngai nayei.

Ezali ngai kozela te,
Kosikwama mpo na nyonso;
Yo okoki kosukola,
Mpate na Nzambe ngai nayei.

Ezali ngai Okoyamba,
Kobatela, kolimbisa;
Nandimi elaka na Yo,
Mpate na Nzambe ngai nayei.

Ezali ngai bolingo na Yo,
Ebuki bikuke binso;
Mpo' ete nazala se wa Yo,
Mpate na Nzambe ngai nayei.";© Public Domain;
